"Year Month","State","Industry","Suspicious Activity","Count"
"2019 January","New Hampshire","Depository Institution","Consumer Loan (see instructions)","8"
"2019 January","New Hampshire","Depository Institution","Credit/Debit Card","7"
"2019 January","New Hampshire","Depository Institution","Mail","1"
"2019 January","New Hampshire","Depository Institution","Mass-Marketing","10"
"2019 January","New Hampshire","Depository Institution","Other Fraud (Type)","22"
"2019 January","New Hampshire","Depository Institution","Wire","12"
"2019 January","New Hampshire","Depository Institution","[Total]","100"
"2019 January","New Hampshire","Loan or Finance Company","Consumer Loan (see instructions)","1"
"2019 January","New Hampshire","Loan or Finance Company","[Total]","1"
"2019 January","New Hampshire","Money Services Business (MSB)","Other Fraud (Type)","36"
"2019 January","New Hampshire","Money Services Business (MSB)","Wire","15"
"2019 January","New Hampshire","Money Services Business (MSB)","[Total]","51"
"2019 January","New Hampshire","Other","Wire","1"
"2019 January","New Hampshire","Other","[Total]","1"
"2019 January","New Hampshire","Securities/Futures","ACH","2"
"2019 January","New Hampshire","Securities/Futures","Wire","1"
"2019 January","New Hampshire","Securities/Futures","[Total]","3"
"2019 January","New Hampshire","[Total]","[Total]","156"
"2019 January","New Jersey","Casino/Card Club - State Licensed Casino","ACH","2"
"2019 January","New Jersey","Casino/Card Club - State Licensed Casino","Check","2"
"2019 January","New Jersey","Casino/Card Club - State Licensed Casino","Credit/Debit Card","1"
"2019 January","New Jersey","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","6"
"2019 January","New Jersey","Casino/Card Club - State Licensed Casino","[Total]","11"
"2019 January","New Jersey","Depository Institution","ACH","52"
"2019 January","New Jersey","Depository Institution","Advance Fee","4"
"2019 January","New Jersey","Depository Institution","Business Loan","1"
"2019 January","New Jersey","Depository Institution","Check","687"
"2019 January","New Jersey","Depository Institution","Consumer Loan (see instructions)","16"
"2019 January","New Jersey","Depository Institution","Credit/Debit Card","91"
"2019 January","New Jersey","Depository Institution","Healthcare/Public or Private Health Insurance","2"
"2019 January","New Jersey","Depository Institution","Mail","16"
"2019 January","New Jersey","Depository Institution","Mass-Marketing","47"
"2019 January","New Jersey","Depository Institution","Other Fraud (Type)","192"
"2019 January","New Jersey","Depository Institution","Wire","94"
"2019 January","New Jersey","Depository Institution","[Total]","1,202"
"2019 January","New Jersey","Loan or Finance Company","Wire","1"
"2019 January","New Jersey","Loan or Finance Company","[Total]","1"
"2019 January","New Jersey","Money Services Business (MSB)","ACH","2"
"2019 January","New Jersey","Money Services Business (MSB)","Advance Fee","6"
"2019 January","New Jersey","Money Services Business (MSB)","Check","2"
"2019 January","New Jersey","Money Services Business (MSB)","Credit/Debit Card","6"
"2019 January","New Jersey","Money Services Business (MSB)","Healthcare/Public or Private Health Insurance","1"
"2019 January","New Jersey","Money Services Business (MSB)","Other Fraud (Type)","274"
"2019 January","New Jersey","Money Services Business (MSB)","Wire","122"
"2019 January","New Jersey","Money Services Business (MSB)","[Total]","413"
"2019 January","New Jersey","Other","Check","4"
"2019 January","New Jersey","Other","Consumer Loan (see instructions)","1"
"2019 January","New Jersey","Other","Other Fraud (Type)","3"
"2019 January","New Jersey","Other","Wire","3"
"2019 January","New Jersey","Other","[Total]","11"
"2019 January","New Jersey","Securities/Futures","ACH","8"
"2019 January","New Jersey","Securities/Futures","Advance Fee","1"
"2019 January","New Jersey","Securities/Futures","Check","7"
"2019 January","New Jersey","Securities/Futures","Credit/Debit Card","11"
"2019 January","New Jersey","Securities/Futures","Mass-Marketing","1"
"2019 January","New Jersey","Securities/Futures","Other Fraud (Type)","14"
"2019 January","New Jersey","Securities/Futures","Securities","3"
"2019 January","New Jersey","Securities/Futures","Wire","14"
"2019 January","New Jersey","Securities/Futures","[Total]","59"
"2019 January","New Jersey","[Total]","[Total]","1,697"
"2019 January","New Mexico","Casino/Card Club - Tribal Authorized Casino","Check","3"
"2019 January","New Mexico","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","1"
"2019 January","New Mexico","Casino/Card Club - Tribal Authorized Casino","Wire","1"
"2019 January","New Mexico","Casino/Card Club - Tribal Authorized Casino","[Total]","5"
"2019 January","New Mexico","Depository Institution","ACH","8"
"2019 January","New Mexico","Depository Institution","Check","49"
"2019 January","New Mexico","Depository Institution","Consumer Loan (see instructions)","3"
"2019 January","New Mexico","Depository Institution","Credit/Debit Card","10"
"2019 January","New Mexico","Depository Institution","Mass-Marketing","17"
"2019 January","New Mexico","Depository Institution","Other Fraud (Type)","36"
"2019 January","New Mexico","Depository Institution","Wire","22"
"2019 January","New Mexico","Depository Institution","[Total]","145"
"2019 January","New Mexico","Money Services Business (MSB)","Advance Fee","1"
"2019 January","New Mexico","Money Services Business (MSB)","Check","2"
"2019 January","New Mexico","Money Services Business (MSB)","Other Fraud (Type)","67"
"2019 January","New Mexico","Money Services Business (MSB)","Wire","46"
"2019 January","New Mexico","Money Services Business (MSB)","[Total]","116"
"2019 January","New Mexico","Securities/Futures","Check","1"
"2019 January","New Mexico","Securities/Futures","Other Fraud (Type)","1"
"2019 January","New Mexico","Securities/Futures","[Total]","2"
"2019 January","New Mexico","[Total]","[Total]","268"
"2019 January","New York","Casino/Card Club - Tribal Authorized Casino","Check","2"
"2019 January","New York","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","1"
"2019 January","New York","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","1"
"2019 January","New York","Casino/Card Club - Tribal Authorized Casino","[Total]","4"
"2019 January","New York","Depository Institution","ACH","161"
"2019 January","New York","Depository Institution","Advance Fee","6"
"2019 January","New York","Depository Institution","Business Loan","12"
"2019 January","New York","Depository Institution","Check","2,084"
"2019 January","New York","Depository Institution","Consumer Loan (see instructions)","377"
"2019 January","New York","Depository Institution","Credit/Debit Card","249"
"2019 January","New York","Depository Institution","Healthcare/Public or Private Health Insurance","5"
"2019 January","New York","Depository Institution","Mail","34"
"2019 January","New York","Depository Institution","Mass-Marketing","78"
"2019 January","New York","Depository Institution","Other Fraud (Type)","551"
"2019 January","New York","Depository Institution","Ponzi Scheme","1"
"2019 January","New York","Depository Institution","Pyramid Scheme","1"
"2019 January","New York","Depository Institution","Securities","2"
"2019 January","New York","Depository Institution","Wire","538"
"2019 January","New York","Depository Institution","[Total]","4,099"
"2019 January","New York","Insurance Company","ACH","1"
"2019 January","New York","Insurance Company","Check","2"
"2019 January","New York","Insurance Company","Other Fraud (Type)","4"
"2019 January","New York","Insurance Company","[Total]","7"
"2019 January","New York","Loan or Finance Company","Consumer Loan (see instructions)","1"
"2019 January","New York","Loan or Finance Company","[Total]","1"
"2019 January","New York","Money Services Business (MSB)","ACH","160"
"2019 January","New York","Money Services Business (MSB)","Advance Fee","40"
"2019 January","New York","Money Services Business (MSB)","Check","29"
"2019 January","New York","Money Services Business (MSB)","Credit/Debit Card","222"
"2019 January","New York","Money Services Business (MSB)","Mail","186"
"2019 January","New York","Money Services Business (MSB)","Other Fraud (Type)","710"
"2019 January","New York","Money Services Business (MSB)","Pyramid Scheme","1"
"2019 January","New York","Money Services Business (MSB)","Wire","352"
"2019 January","New York","Money Services Business (MSB)","[Total]","1,700"
"2019 January","New York","Other","ACH","5"
"2019 January","New York","Other","Check","1"
"2019 January","New York","Other","Credit/Debit Card","42"
"2019 January","New York","Other","Other Fraud (Type)","28"
"2019 January","New York","Other","Pyramid Scheme","1"
"2019 January","New York","Other","Wire","5"
"2019 January","New York","Other","[Total]","82"
"2019 January","New York","Securities/Futures","ACH","83"
"2019 January","New York","Securities/Futures","Check","57"
"2019 January","New York","Securities/Futures","Credit/Debit Card","5"
"2019 January","New York","Securities/Futures","Mail","1"
"2019 January","New York","Securities/Futures","Mass-Marketing","20"
"2019 January","New York","Securities/Futures","Other Fraud (Type)","73"
"2019 January","New York","Securities/Futures","Ponzi Scheme","1"
"2019 January","New York","Securities/Futures","Securities","9"
"2019 January","New York","Securities/Futures","Wire","22"
"2019 January","New York","Securities/Futures","[Total]","271"
"2019 January","New York","[Total]","[Total]","6,164"
"2019 January","North Carolina","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","1"
"2019 January","North Carolina","Casino/Card Club - Tribal Authorized Casino","Wire","1"
"2019 January","North Carolina","Casino/Card Club - Tribal Authorized Casino","[Total]","2"
"2019 January","North Carolina","Depository Institution","ACH","420"
"2019 January","North Carolina","Depository Institution","Advance Fee","14"
"2019 January","North Carolina","Depository Institution","Business Loan","4"
"2019 January","North Carolina","Depository Institution","Check","1,514"
"2019 January","North Carolina","Depository Institution","Consumer Loan (see instructions)","1,049"
"2019 January","North Carolina","Depository Institution","Credit/Debit Card","1,809"
"2019 January","North Carolina","Depository Institution","Healthcare/Public or Private Health Insurance","2"
"2019 January","North Carolina","Depository Institution","Mail","179"
"2019 January","North Carolina","Depository Institution","Mass-Marketing","411"
"2019 January","North Carolina","Depository Institution","Other Fraud (Type)","1,178"
"2019 January","North Carolina","Depository Institution","Ponzi Scheme","3"
"2019 January","North Carolina","Depository Institution","Pyramid Scheme","2"
"2019 January","North Carolina","Depository Institution","Wire","475"
"2019 January","North Carolina","Depository Institution","[Total]","7,060"
"2019 January","North Carolina","Insurance Company","Other Fraud (Type)","1"
"2019 January","North Carolina","Insurance Company","[Total]","1"
"2019 January","North Carolina","Money Services Business (MSB)","Advance Fee","9"
"2019 January","North Carolina","Money Services Business (MSB)","Check","3"
"2019 January","North Carolina","Money Services Business (MSB)","Consumer Loan (see instructions)","1"
"2019 January","North Carolina","Money Services Business (MSB)","Credit/Debit Card","2"
"2019 January","North Carolina","Money Services Business (MSB)","Other Fraud (Type)","389"
"2019 January","North Carolina","Money Services Business (MSB)","Wire","158"
"2019 January","North Carolina","Money Services Business (MSB)","[Total]","562"
"2019 January","North Carolina","Other","ACH","1"
"2019 January","North Carolina","Other","Consumer Loan (see instructions)","126"
"2019 January","North Carolina","Other","[Total]","127"
"2019 January","North Carolina","Securities/Futures","ACH","6"
"2019 January","North Carolina","Securities/Futures","Advance Fee","1"
"2019 January","North Carolina","Securities/Futures","Check","1"
"2019 January","North Carolina","Securities/Futures","Mail","1"
"2019 January","North Carolina","Securities/Futures","Other Fraud (Type)","5"
"2019 January","North Carolina","Securities/Futures","Wire","3"
"2019 January","North Carolina","Securities/Futures","[Total]","17"
"2019 January","North Carolina","[Total]","[Total]","7,769"
"2019 January","North Dakota","Depository Institution","ACH","8"
"2019 January","North Dakota","Depository Institution","Check","14"
"2019 January","North Dakota","Depository Institution","Consumer Loan (see instructions)","2"
"2019 January","North Dakota","Depository Institution","Credit/Debit Card","1"
"2019 January","North Dakota","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2019 January","North Dakota","Depository Institution","Mail","2"
"2019 January","North Dakota","Depository Institution","Mass-Marketing","1"
"2019 January","North Dakota","Depository Institution","Other Fraud (Type)","9"
"2019 January","North Dakota","Depository Institution","Wire","10"
"2019 January","North Dakota","Depository Institution","[Total]","48"
"2019 January","North Dakota","Money Services Business (MSB)","Advance Fee","2"
"2019 January","North Dakota","Money Services Business (MSB)","Mail","1"
"2019 January","North Dakota","Money Services Business (MSB)","Other Fraud (Type)","39"
"2019 January","North Dakota","Money Services Business (MSB)","Wire","16"
"2019 January","North Dakota","Money Services Business (MSB)","[Total]","58"
"2019 January","North Dakota","Other","Check","1"
"2019 January","North Dakota","Other","Other Fraud (Type)","1"
"2019 January","North Dakota","Other","[Total]","2"
"2019 January","North Dakota","[Total]","[Total]","108"
"2019 January","Northern Mariana Islands","Depository Institution","Check","1"
"2019 January","Northern Mariana Islands","Depository Institution","Other Fraud (Type)","1"
"2019 January","Northern Mariana Islands","Depository Institution","Wire","1"
"2019 January","Northern Mariana Islands","Depository Institution","[Total]","3"
"2019 January","Northern Mariana Islands","[Total]","[Total]","3"
"2019 January","Ohio","Casino/Card Club - State Licensed Casino","Check","1"
"2019 January","Ohio","Casino/Card Club - State Licensed Casino","[Total]","1"
"2019 January","Ohio","Depository Institution","ACH","1,397"
"2019 January","Ohio","Depository Institution","Advance Fee","5"
"2019 January","Ohio","Depository Institution","Business Loan","8"
"2019 January","Ohio","Depository Institution","Check","1,961"
"2019 January","Ohio","Depository Institution","Consumer Loan (see instructions)","1,898"
"2019 January","Ohio","Depository Institution","Credit/Debit Card","927"
"2019 January","Ohio","Depository Institution","Healthcare/Public or Private Health Insurance","6"
"2019 January","Ohio","Depository Institution","Mail","35"
"2019 January","Ohio","Depository Institution","Mass-Marketing","40"
"2019 January","Ohio","Depository Institution","Other Fraud (Type)","701"
"2019 January","Ohio","Depository Institution","Ponzi Scheme","2"
"2019 January","Ohio","Depository Institution","Securities","2"
"2019 January","Ohio","Depository Institution","Wire","564"
"2019 January","Ohio","Depository Institution","[Total]","7,546"
"2019 January","Ohio","Insurance Company","Check","1"
"2019 January","Ohio","Insurance Company","Other Fraud (Type)","3"
"2019 January","Ohio","Insurance Company","[Total]","4"
"2019 January","Ohio","Loan or Finance Company","Other Fraud (Type)","1"
"2019 January","Ohio","Loan or Finance Company","[Total]","1"
"2019 January","Ohio","Money Services Business (MSB)","Advance Fee","7"
"2019 January","Ohio","Money Services Business (MSB)","Check","34"
"2019 January","Ohio","Money Services Business (MSB)","Consumer Loan (see instructions)","1"
"2019 January","Ohio","Money Services Business (MSB)","Other Fraud (Type)","357"
"2019 January","Ohio","Money Services Business (MSB)","Wire","121"
"2019 January","Ohio","Money Services Business (MSB)","[Total]","520"
"2019 January","Ohio","Other","ACH","1"
"2019 January","Ohio","Other","Check","1"
"2019 January","Ohio","Other","Credit/Debit Card","2"
"2019 January","Ohio","Other","Other Fraud (Type)","2"
"2019 January","Ohio","Other","Wire","1"
"2019 January","Ohio","Other","[Total]","7"
"2019 January","Ohio","Securities/Futures","ACH","5"
"2019 January","Ohio","Securities/Futures","Advance Fee","1"
"2019 January","Ohio","Securities/Futures","Check","1"
"2019 January","Ohio","Securities/Futures","Other Fraud (Type)","3"
"2019 January","Ohio","Securities/Futures","Wire","1"
"2019 January","Ohio","Securities/Futures","[Total]","11"
"2019 January","Ohio","[Total]","[Total]","8,090"
"2019 January","Oklahoma","Casino/Card Club - State Licensed Casino","Check","1"
"2019 January","Oklahoma","Casino/Card Club - State Licensed Casino","[Total]","1"
"2019 January","Oklahoma","Casino/Card Club - Tribal Authorized Casino","Check","4"
"2019 January","Oklahoma","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","10"
"2019 January","Oklahoma","Casino/Card Club - Tribal Authorized Casino","[Total]","14"
"2019 January","Oklahoma","Depository Institution","ACH","12"
"2019 January","Oklahoma","Depository Institution","Advance Fee","1"
"2019 January","Oklahoma","Depository Institution","Business Loan","6"
"2019 January","Oklahoma","Depository Institution","Check","131"
"2019 January","Oklahoma","Depository Institution","Consumer Loan (see instructions)","5"
"2019 January","Oklahoma","Depository Institution","Credit/Debit Card","10"
"2019 January","Oklahoma","Depository Institution","Mail","5"
"2019 January","Oklahoma","Depository Institution","Mass-Marketing","12"
"2019 January","Oklahoma","Depository Institution","Other Fraud (Type)","44"
"2019 January","Oklahoma","Depository Institution","Ponzi Scheme","1"
"2019 January","Oklahoma","Depository Institution","Wire","28"
"2019 January","Oklahoma","Depository Institution","[Total]","255"
"2019 January","Oklahoma","Money Services Business (MSB)","Advance Fee","5"
"2019 January","Oklahoma","Money Services Business (MSB)","Check","9"
"2019 January","Oklahoma","Money Services Business (MSB)","Other Fraud (Type)","115"
"2019 January","Oklahoma","Money Services Business (MSB)","Securities","1"
"2019 January","Oklahoma","Money Services Business (MSB)","Wire","55"
"2019 January","Oklahoma","Money Services Business (MSB)","[Total]","185"
"2019 January","Oklahoma","Other","Check","1"
"2019 January","Oklahoma","Other","Other Fraud (Type)","1"
"2019 January","Oklahoma","Other","Wire","2"
"2019 January","Oklahoma","Other","[Total]","4"
"2019 January","Oklahoma","[Total]","[Total]","459"
"2019 January","Oregon","Depository Institution","ACH","21"
"2019 January","Oregon","Depository Institution","Advance Fee","2"
"2019 January","Oregon","Depository Institution","Business Loan","3"
"2019 January","Oregon","Depository Institution","Check","162"
"2019 January","Oregon","Depository Institution","Consumer Loan (see instructions)","16"
"2019 January","Oregon","Depository Institution","Credit/Debit Card","20"
"2019 January","Oregon","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2019 January","Oregon","Depository Institution","Mail","4"
"2019 January","Oregon","Depository Institution","Mass-Marketing","33"
"2019 January","Oregon","Depository Institution","Other Fraud (Type)","47"
"2019 January","Oregon","Depository Institution","Wire","36"
"2019 January","Oregon","Depository Institution","[Total]","345"
"2019 January","Oregon","Insurance Company","Credit/Debit Card","1"
"2019 January","Oregon","Insurance Company","[Total]","1"
"2019 January","Oregon","Money Services Business (MSB)","Advance Fee","4"
"2019 January","Oregon","Money Services Business (MSB)","Check","3"
"2019 January","Oregon","Money Services Business (MSB)","Other Fraud (Type)","96"
"2019 January","Oregon","Money Services Business (MSB)","Wire","63"
"2019 January","Oregon","Money Services Business (MSB)","[Total]","166"
"2019 January","Oregon","Other","ACH","1"
"2019 January","Oregon","Other","Wire","1"
"2019 January","Oregon","Other","[Total]","2"
"2019 January","Oregon","Securities/Futures","ACH","1"
"2019 January","Oregon","Securities/Futures","Advance Fee","1"
"2019 January","Oregon","Securities/Futures","Check","1"
"2019 January","Oregon","Securities/Futures","Mail","1"
"2019 January","Oregon","Securities/Futures","Wire","1"
"2019 January","Oregon","Securities/Futures","[Total]","5"
"2019 January","Oregon","[Total]","[Total]","519"
"2019 January","Pennsylvania","Depository Institution","ACH","118"
"2019 January","Pennsylvania","Depository Institution","Business Loan","3"
"2019 January","Pennsylvania","Depository Institution","Check","817"
"2019 January","Pennsylvania","Depository Institution","Consumer Loan (see instructions)","111"
"2019 January","Pennsylvania","Depository Institution","Credit/Debit Card","226"
"2019 January","Pennsylvania","Depository Institution","Healthcare/Public or Private Health Insurance","6"
"2019 January","Pennsylvania","Depository Institution","Mail","10"
"2019 January","Pennsylvania","Depository Institution","Mass-Marketing","23"
"2019 January","Pennsylvania","Depository Institution","Other Fraud (Type)","520"
"2019 January","Pennsylvania","Depository Institution","Ponzi Scheme","1"
"2019 January","Pennsylvania","Depository Institution","Wire","141"
"2019 January","Pennsylvania","Depository Institution","[Total]","1,976"
"2019 January","Pennsylvania","Insurance Company","Other Fraud (Type)","1"
"2019 January","Pennsylvania","Insurance Company","Wire","1"
"2019 January","Pennsylvania","Insurance Company","[Total]","2"
"2019 January","Pennsylvania","Money Services Business (MSB)","Advance Fee","16"
"2019 January","Pennsylvania","Money Services Business (MSB)","Check","2"
"2019 January","Pennsylvania","Money Services Business (MSB)","Credit/Debit Card","2"
"2019 January","Pennsylvania","Money Services Business (MSB)","Other Fraud (Type)","337"
"2019 January","Pennsylvania","Money Services Business (MSB)","Wire","154"
"2019 January","Pennsylvania","Money Services Business (MSB)","[Total]","511"
"2019 January","Pennsylvania","Other","ACH","2"
"2019 January","Pennsylvania","Other","Business Loan","2"
"2019 January","Pennsylvania","Other","Check","13"
"2019 January","Pennsylvania","Other","Credit/Debit Card","2"
"2019 January","Pennsylvania","Other","Other Fraud (Type)","4"
"2019 January","Pennsylvania","Other","Wire","1"
"2019 January","Pennsylvania","Other","[Total]","24"
"2019 January","Pennsylvania","Securities/Futures","ACH","24"
"2019 January","Pennsylvania","Securities/Futures","Check","15"
"2019 January","Pennsylvania","Securities/Futures","Credit/Debit Card","1"
"2019 January","Pennsylvania","Securities/Futures","Other Fraud (Type)","48"
"2019 January","Pennsylvania","Securities/Futures","Wire","6"
"2019 January","Pennsylvania","Securities/Futures","[Total]","94"
"2019 January","Pennsylvania","[Total]","[Total]","2,607"
"2019 January","Puerto Rico","Depository Institution","ACH","6"
"2019 January","Puerto Rico","Depository Institution","Check","18"
"2019 January","Puerto Rico","Depository Institution","Consumer Loan (see instructions)","21"
"2019 January","Puerto Rico","Depository Institution","Credit/Debit Card","4"
"2019 January","Puerto Rico","Depository Institution","Healthcare/Public or Private Health Insurance","15"
"2019 January","Puerto Rico","Depository Institution","Other Fraud (Type)","25"
"2019 January","Puerto Rico","Depository Institution","Wire","6"
"2019 January","Puerto Rico","Depository Institution","[Total]","95"
"2019 January","Puerto Rico","Loan or Finance Company","Consumer Loan (see instructions)","1"
"2019 January","Puerto Rico","Loan or Finance Company","[Total]","1"
"2019 January","Puerto Rico","Money Services Business (MSB)","Advance Fee","5"
"2019 January","Puerto Rico","Money Services Business (MSB)","Other Fraud (Type)","60"
"2019 January","Puerto Rico","Money Services Business (MSB)","Wire","38"
"2019 January","Puerto Rico","Money Services Business (MSB)","[Total]","103"
"2019 January","Puerto Rico","Other","Consumer Loan (see instructions)","6"
"2019 January","Puerto Rico","Other","Other Fraud (Type)","1"
"2019 January","Puerto Rico","Other","[Total]","7"
"2019 January","Puerto Rico","Securities/Futures","Other Fraud (Type)","1"
"2019 January","Puerto Rico","Securities/Futures","Wire","1"
"2019 January","Puerto Rico","Securities/Futures","[Total]","2"
"2019 January","Puerto Rico","[Total]","[Total]","208"
"2019 January","Rhode Island","Depository Institution","ACH","18"
"2019 January","Rhode Island","Depository Institution","Business Loan","1"
"2019 January","Rhode Island","Depository Institution","Check","101"
"2019 January","Rhode Island","Depository Institution","Consumer Loan (see instructions)","14"
"2019 January","Rhode Island","Depository Institution","Credit/Debit Card","42"
"2019 January","Rhode Island","Depository Institution","Mail","1"
"2019 January","Rhode Island","Depository Institution","Mass-Marketing","4"
"2019 January","Rhode Island","Depository Institution","Other Fraud (Type)","13"
"2019 January","Rhode Island","Depository Institution","Wire","8"
"2019 January","Rhode Island","Depository Institution","[Total]","202"
"2019 January","Rhode Island","Money Services Business (MSB)","Advance Fee","1"
"2019 January","Rhode Island","Money Services Business (MSB)","Other Fraud (Type)","33"
"2019 January","Rhode Island","Money Services Business (MSB)","Wire","21"
"2019 January","Rhode Island","Money Services Business (MSB)","[Total]","55"
"2019 January","Rhode Island","Securities/Futures","ACH","63"
"2019 January","Rhode Island","Securities/Futures","Check","167"
"2019 January","Rhode Island","Securities/Futures","Credit/Debit Card","35"
"2019 January","Rhode Island","Securities/Futures","Mail","53"
"2019 January","Rhode Island","Securities/Futures","Mass-Marketing","14"
"2019 January","Rhode Island","Securities/Futures","Wire","286"
"2019 January","Rhode Island","Securities/Futures","[Total]","618"
"2019 January","Rhode Island","[Total]","[Total]","875"
"2019 January","South Carolina","Depository Institution","ACH","13"
"2019 January","South Carolina","Depository Institution","Advance Fee","5"
"2019 January","South Carolina","Depository Institution","Business Loan","3"
"2019 January","South Carolina","Depository Institution","Check","152"
"2019 January","South Carolina","Depository Institution","Consumer Loan (see instructions)","6"
"2019 January","South Carolina","Depository Institution","Credit/Debit Card","27"
"2019 January","South Carolina","Depository Institution","Mail","2"
"2019 January","South Carolina","Depository Institution","Mass-Marketing","31"
"2019 January","South Carolina","Depository Institution","Other Fraud (Type)","77"
"2019 January","South Carolina","Depository Institution","Wire","43"
"2019 January","South Carolina","Depository Institution","[Total]","359"
"2019 January","South Carolina","Money Services Business (MSB)","Advance Fee","3"
"2019 January","South Carolina","Money Services Business (MSB)","Check","1"
"2019 January","South Carolina","Money Services Business (MSB)","Credit/Debit Card","3"
"2019 January","South Carolina","Money Services Business (MSB)","Other Fraud (Type)","189"
"2019 January","South Carolina","Money Services Business (MSB)","Wire","85"
"2019 January","South Carolina","Money Services Business (MSB)","[Total]","281"
"2019 January","South Carolina","Other","Other Fraud (Type)","2"
"2019 January","South Carolina","Other","Wire","1"
"2019 January","South Carolina","Other","[Total]","3"
"2019 January","South Carolina","Securities/Futures","Check","1"
"2019 January","South Carolina","Securities/Futures","Credit/Debit Card","1"
"2019 January","South Carolina","Securities/Futures","Mail","1"
"2019 January","South Carolina","Securities/Futures","Other Fraud (Type)","2"
"2019 January","South Carolina","Securities/Futures","[Total]","5"
"2019 January","South Carolina","[Total]","[Total]","648"
"2019 January","South Dakota","Depository Institution","ACH","94"
"2019 January","South Dakota","Depository Institution","Advance Fee","2"
"2019 January","South Dakota","Depository Institution","Check","674"
"2019 January","South Dakota","Depository Institution","Consumer Loan (see instructions)","6"
"2019 January","South Dakota","Depository Institution","Credit/Debit Card","805"
"2019 January","South Dakota","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2019 January","South Dakota","Depository Institution","Mail","2"
"2019 January","South Dakota","Depository Institution","Mass-Marketing","1"
"2019 January","South Dakota","Depository Institution","Other Fraud (Type)","46"
"2019 January","South Dakota","Depository Institution","Wire","102"
"2019 January","South Dakota","Depository Institution","[Total]","1,733"
"2019 January","South Dakota","Money Services Business (MSB)","Other Fraud (Type)","22"
"2019 January","South Dakota","Money Services Business (MSB)","Wire","6"
"2019 January","South Dakota","Money Services Business (MSB)","[Total]","28"
"2019 January","South Dakota","Other","Consumer Loan (see instructions)","1"
"2019 January","South Dakota","Other","[Total]","1"
"2019 January","South Dakota","[Total]","[Total]","1,762"
"2019 January","Tennessee","Depository Institution","ACH","15"
"2019 January","Tennessee","Depository Institution","Advance Fee","2"
"2019 January","Tennessee","Depository Institution","Business Loan","2"
"2019 January","Tennessee","Depository Institution","Check","187"
"2019 January","Tennessee","Depository Institution","Consumer Loan (see instructions)","7"
"2019 January","Tennessee","Depository Institution","Credit/Debit Card","26"
"2019 January","Tennessee","Depository Institution","Healthcare/Public or Private Health Insurance","4"
"2019 January","Tennessee","Depository Institution","Mail","2"
"2019 January","Tennessee","Depository Institution","Mass-Marketing","35"
"2019 January","Tennessee","Depository Institution","Other Fraud (Type)","95"
"2019 January","Tennessee","Depository Institution","Pyramid Scheme","1"
"2019 January","Tennessee","Depository Institution","Wire","59"
"2019 January","Tennessee","Depository Institution","[Total]","435"
"2019 January","Tennessee","Money Services Business (MSB)","ACH","2"
"2019 January","Tennessee","Money Services Business (MSB)","Advance Fee","7"
"2019 January","Tennessee","Money Services Business (MSB)","Check","4"
"2019 January","Tennessee","Money Services Business (MSB)","Consumer Loan (see instructions)","2"
"2019 January","Tennessee","Money Services Business (MSB)","Credit/Debit Card","5"
"2019 January","Tennessee","Money Services Business (MSB)","Other Fraud (Type)","278"
"2019 January","Tennessee","Money Services Business (MSB)","Wire","123"
"2019 January","Tennessee","Money Services Business (MSB)","[Total]","421"
"2019 January","Tennessee","Other","Consumer Loan (see instructions)","14"
"2019 January","Tennessee","Other","Mail","1"
"2019 January","Tennessee","Other","Other Fraud (Type)","26"
"2019 January","Tennessee","Other","[Total]","41"
"2019 January","Tennessee","Securities/Futures","ACH","2"
"2019 January","Tennessee","Securities/Futures","Credit/Debit Card","1"
"2019 January","Tennessee","Securities/Futures","Other Fraud (Type)","1"
"2019 January","Tennessee","Securities/Futures","[Total]","4"
"2019 January","Tennessee","[Total]","[Total]","901"
"2019 January","Texas","Casino/Card Club - Other Casino/Card Club","ACH","1"
"2019 January","Texas","Casino/Card Club - Other Casino/Card Club","Check","1"
"2019 January","Texas","Casino/Card Club - Other Casino/Card Club","[Total]","2"
"2019 January","Texas","Depository Institution","ACH","349"
"2019 January","Texas","Depository Institution","Advance Fee","11"
"2019 January","Texas","Depository Institution","Business Loan","6"
"2019 January","Texas","Depository Institution","Check","1,466"
"2019 January","Texas","Depository Institution","Consumer Loan (see instructions)","178"
"2019 January","Texas","Depository Institution","Credit/Debit Card","282"
"2019 January","Texas","Depository Institution","Healthcare/Public or Private Health Insurance","7"
"2019 January","Texas","Depository Institution","Mail","25"
"2019 January","Texas","Depository Institution","Mass-Marketing","153"
"2019 January","Texas","Depository Institution","Other Fraud (Type)","423"
"2019 January","Texas","Depository Institution","Ponzi Scheme","2"
"2019 January","Texas","Depository Institution","Pyramid Scheme","3"
"2019 January","Texas","Depository Institution","Securities","1"
"2019 January","Texas","Depository Institution","Wire","335"
"2019 January","Texas","Depository Institution","[Total]","3,241"
"2019 January","Texas","Insurance Company","ACH","4"
