Year Month,State,Industry,Suspicious Activity,Count
2020,Florida,Casino/Card Club - State Licensed Casino,Other Fraud (Type),1
2020,Florida,Casino/Card Club - State Licensed Casino,[Total],8
2020,Florida,Casino/Card Club - Tribal Authorized Casino,Check,15
2020,Florida,Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,51
2020,Florida,Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),11
2020,Florida,Casino/Card Club - Tribal Authorized Casino,Wire,4
2020,Florida,Casino/Card Club - Tribal Authorized Casino,[Total],81
2020,Florida,Depository Institution,ACH,"7,755"
2020,Florida,Depository Institution,Advance Fee,137
2020,Florida,Depository Institution,Business Loan,893
2020,Florida,Depository Institution,Check,"23,357"
2020,Florida,Depository Institution,Consumer Loan (see instructions),404
2020,Florida,Depository Institution,Credit/Debit Card,"3,003"
2020,Florida,Depository Institution,Healthcare/Public or Private Health Insurance,125
2020,Florida,Depository Institution,Mail,367
2020,Florida,Depository Institution,Mass-Marketing,"1,824"
2020,Florida,Depository Institution,Other Fraud (Type),"12,710"
2020,Florida,Depository Institution,Ponzi Scheme,41
2020,Florida,Depository Institution,Pyramid Scheme,19
2020,Florida,Depository Institution,Securities,22
2020,Florida,Depository Institution,Wire,"3,431"
2020,Florida,Depository Institution,[Total],"54,088"
2020,Florida,Insurance Company,Wire,5
2020,Florida,Insurance Company,[Total],5
2020,Florida,Loan or Finance Company,Business Loan,4
2020,Florida,Loan or Finance Company,Consumer Loan (see instructions),15
2020,Florida,Loan or Finance Company,Healthcare/Public or Private Health Insurance,1
2020,Florida,Loan or Finance Company,Other Fraud (Type),41
2020,Florida,Loan or Finance Company,[Total],61
2020,Florida,Money Services Business (MSB),ACH,15
2020,Florida,Money Services Business (MSB),Advance Fee,196
2020,Florida,Money Services Business (MSB),Check,"2,976"
2020,Florida,Money Services Business (MSB),Consumer Loan (see instructions),761
2020,Florida,Money Services Business (MSB),Credit/Debit Card,397
2020,Florida,Money Services Business (MSB),Healthcare/Public or Private Health Insurance,4
2020,Florida,Money Services Business (MSB),Mail,1
2020,Florida,Money Services Business (MSB),Other Fraud (Type),"6,614"
2020,Florida,Money Services Business (MSB),Ponzi Scheme,1
2020,Florida,Money Services Business (MSB),Pyramid Scheme,2
2020,Florida,Money Services Business (MSB),Securities,1
2020,Florida,Money Services Business (MSB),Wire,"3,159"
2020,Florida,Money Services Business (MSB),[Total],"14,127"
2020,Florida,Other,ACH,16
2020,Florida,Other,Advance Fee,1
2020,Florida,Other,Business Loan,3
2020,Florida,Other,Check,14
2020,Florida,Other,Consumer Loan (see instructions),32
2020,Florida,Other,Credit/Debit Card,"1,370"
2020,Florida,Other,Mail,4
2020,Florida,Other,Mass-Marketing,3
2020,Florida,Other,Other Fraud (Type),49
2020,Florida,Other,Ponzi Scheme,3
2020,Florida,Other,Wire,24
2020,Florida,Other,[Total],"1,519"
2020,Florida,Securities/Futures,ACH,"1,927"
2020,Florida,Securities/Futures,Advance Fee,7
2020,Florida,Securities/Futures,Business Loan,13
2020,Florida,Securities/Futures,Check,137
2020,Florida,Securities/Futures,Consumer Loan (see instructions),2
2020,Florida,Securities/Futures,Credit/Debit Card,212
2020,Florida,Securities/Futures,Healthcare/Public or Private Health Insurance,2
2020,Florida,Securities/Futures,Mail,15
2020,Florida,Securities/Futures,Mass-Marketing,13
2020,Florida,Securities/Futures,Other Fraud (Type),248
2020,Florida,Securities/Futures,Ponzi Scheme,5
2020,Florida,Securities/Futures,Securities,49
2020,Florida,Securities/Futures,Wire,129
2020,Florida,Securities/Futures,[Total],"2,759"
2020,Florida,[Total],[Total],"72,659"
2020,Georgia,Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),3
2020,Georgia,Casino/Card Club - Tribal Authorized Casino,Wire,3
2020,Georgia,Casino/Card Club - Tribal Authorized Casino,[Total],6
2020,Georgia,Depository Institution,ACH,"4,461"
2020,Georgia,Depository Institution,Advance Fee,102
2020,Georgia,Depository Institution,Business Loan,368
2020,Georgia,Depository Institution,Check,"9,448"
2020,Georgia,Depository Institution,Consumer Loan (see instructions),252
2020,Georgia,Depository Institution,Credit/Debit Card,"1,887"
2020,Georgia,Depository Institution,Healthcare/Public or Private Health Insurance,21
2020,Georgia,Depository Institution,Mail,97
2020,Georgia,Depository Institution,Mass-Marketing,699
2020,Georgia,Depository Institution,Other Fraud (Type),"6,337"
2020,Georgia,Depository Institution,Ponzi Scheme,18
2020,Georgia,Depository Institution,Pyramid Scheme,7
2020,Georgia,Depository Institution,Securities,13
2020,Georgia,Depository Institution,Wire,"1,676"
2020,Georgia,Depository Institution,[Total],"25,386"
2020,Georgia,Housing Government Sponsored Enterprise GSE,Other Fraud (Type),9
2020,Georgia,Housing Government Sponsored Enterprise GSE,[Total],9
2020,Georgia,Insurance Company,Wire,1
2020,Georgia,Insurance Company,[Total],1
2020,Georgia,Loan or Finance Company,ACH,1
2020,Georgia,Loan or Finance Company,Consumer Loan (see instructions),24
2020,Georgia,Loan or Finance Company,Other Fraud (Type),14
2020,Georgia,Loan or Finance Company,[Total],39
2020,Georgia,Money Services Business (MSB),ACH,159
2020,Georgia,Money Services Business (MSB),Advance Fee,67
2020,Georgia,Money Services Business (MSB),Check,28
2020,Georgia,Money Services Business (MSB),Consumer Loan (see instructions),2
2020,Georgia,Money Services Business (MSB),Credit/Debit Card,161
2020,Georgia,Money Services Business (MSB),Mail,1
2020,Georgia,Money Services Business (MSB),Mass-Marketing,1
2020,Georgia,Money Services Business (MSB),Other Fraud (Type),"3,288"
2020,Georgia,Money Services Business (MSB),Ponzi Scheme,5
2020,Georgia,Money Services Business (MSB),Pyramid Scheme,2
2020,Georgia,Money Services Business (MSB),Securities,1
2020,Georgia,Money Services Business (MSB),Wire,"1,286"
2020,Georgia,Money Services Business (MSB),[Total],"5,001"
2020,Georgia,Other,ACH,26
2020,Georgia,Other,Advance Fee,1
2020,Georgia,Other,Business Loan,138
2020,Georgia,Other,Check,14
2020,Georgia,Other,Consumer Loan (see instructions),12
2020,Georgia,Other,Credit/Debit Card,"1,417"
2020,Georgia,Other,Mail,3
2020,Georgia,Other,Mass-Marketing,3
2020,Georgia,Other,Other Fraud (Type),49
2020,Georgia,Other,Wire,23
2020,Georgia,Other,[Total],"1,686"
2020,Georgia,Securities/Futures,ACH,37
2020,Georgia,Securities/Futures,Advance Fee,8
2020,Georgia,Securities/Futures,Check,43
2020,Georgia,Securities/Futures,Credit/Debit Card,20
2020,Georgia,Securities/Futures,Mail,7
2020,Georgia,Securities/Futures,Mass-Marketing,4
2020,Georgia,Securities/Futures,Other Fraud (Type),57
2020,Georgia,Securities/Futures,Ponzi Scheme,1
2020,Georgia,Securities/Futures,Securities,1
2020,Georgia,Securities/Futures,Wire,27
2020,Georgia,Securities/Futures,[Total],205
2020,Georgia,[Total],[Total],"32,333"
2020,Guam,Depository Institution,ACH,33
2020,Guam,Depository Institution,Advance Fee,3
2020,Guam,Depository Institution,Business Loan,1
2020,Guam,Depository Institution,Check,103
2020,Guam,Depository Institution,Consumer Loan (see instructions),6
2020,Guam,Depository Institution,Credit/Debit Card,3
2020,Guam,Depository Institution,Mail,1
2020,Guam,Depository Institution,Mass-Marketing,25
2020,Guam,Depository Institution,Other Fraud (Type),59
2020,Guam,Depository Institution,Ponzi Scheme,1
2020,Guam,Depository Institution,Wire,18
2020,Guam,Depository Institution,[Total],253
2020,Guam,Money Services Business (MSB),Advance Fee,1
2020,Guam,Money Services Business (MSB),Credit/Debit Card,2
2020,Guam,Money Services Business (MSB),Other Fraud (Type),28
2020,Guam,Money Services Business (MSB),Wire,8
2020,Guam,Money Services Business (MSB),[Total],39
2020,Guam,[Total],[Total],292
2020,Hawaii,Depository Institution,ACH,413
2020,Hawaii,Depository Institution,Advance Fee,135
2020,Hawaii,Depository Institution,Business Loan,30
2020,Hawaii,Depository Institution,Check,713
2020,Hawaii,Depository Institution,Consumer Loan (see instructions),43
2020,Hawaii,Depository Institution,Credit/Debit Card,94
2020,Hawaii,Depository Institution,Healthcare/Public or Private Health Insurance,1
2020,Hawaii,Depository Institution,Mail,9
2020,Hawaii,Depository Institution,Mass-Marketing,1
2020,Hawaii,Depository Institution,Other Fraud (Type),471
2020,Hawaii,Depository Institution,Pyramid Scheme,6
2020,Hawaii,Depository Institution,Securities,2
2020,Hawaii,Depository Institution,Wire,205
2020,Hawaii,Depository Institution,[Total],"2,123"
2020,Hawaii,Insurance Company,Wire,1
2020,Hawaii,Insurance Company,[Total],1
2020,Hawaii,Money Services Business (MSB),Advance Fee,13
2020,Hawaii,Money Services Business (MSB),Check,11
2020,Hawaii,Money Services Business (MSB),Consumer Loan (see instructions),1
2020,Hawaii,Money Services Business (MSB),Credit/Debit Card,9
2020,Hawaii,Money Services Business (MSB),Other Fraud (Type),365
2020,Hawaii,Money Services Business (MSB),Wire,187
2020,Hawaii,Money Services Business (MSB),[Total],586
2020,Hawaii,Other,Other Fraud (Type),1
2020,Hawaii,Other,[Total],1
2020,Hawaii,Securities/Futures,ACH,1
2020,Hawaii,Securities/Futures,Advance Fee,1
2020,Hawaii,Securities/Futures,Check,3
2020,Hawaii,Securities/Futures,Credit/Debit Card,1
2020,Hawaii,Securities/Futures,Mail,1
2020,Hawaii,Securities/Futures,Other Fraud (Type),5
2020,Hawaii,Securities/Futures,Wire,2
2020,Hawaii,Securities/Futures,[Total],14
2020,Hawaii,[Total],[Total],"2,725"
2020,Idaho,Casino/Card Club - Tribal Authorized Casino,Check,4
2020,Idaho,Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,1
2020,Idaho,Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),56
2020,Idaho,Casino/Card Club - Tribal Authorized Casino,Wire,1
2020,Idaho,Casino/Card Club - Tribal Authorized Casino,[Total],62
2020,Idaho,Depository Institution,ACH,286
2020,Idaho,Depository Institution,Advance Fee,9
2020,Idaho,Depository Institution,Business Loan,8
2020,Idaho,Depository Institution,Check,470
2020,Idaho,Depository Institution,Consumer Loan (see instructions),22
2020,Idaho,Depository Institution,Credit/Debit Card,69
2020,Idaho,Depository Institution,Healthcare/Public or Private Health Insurance,3
2020,Idaho,Depository Institution,Mail,19
2020,Idaho,Depository Institution,Mass-Marketing,41
2020,Idaho,Depository Institution,Other Fraud (Type),336
2020,Idaho,Depository Institution,Ponzi Scheme,1
2020,Idaho,Depository Institution,Securities,3
2020,Idaho,Depository Institution,Wire,153
2020,Idaho,Depository Institution,[Total],"1,420"
2020,Idaho,Loan or Finance Company,Check,1
2020,Idaho,Loan or Finance Company,Other Fraud (Type),1
2020,Idaho,Loan or Finance Company,[Total],2
2020,Idaho,Money Services Business (MSB),Advance Fee,9
2020,Idaho,Money Services Business (MSB),Check,24
2020,Idaho,Money Services Business (MSB),Consumer Loan (see instructions),1
2020,Idaho,Money Services Business (MSB),Credit/Debit Card,11
2020,Idaho,Money Services Business (MSB),Other Fraud (Type),346
2020,Idaho,Money Services Business (MSB),Wire,138
2020,Idaho,Money Services Business (MSB),[Total],529
2020,Idaho,Other,Check,1
2020,Idaho,Other,Consumer Loan (see instructions),1
2020,Idaho,Other,Wire,1
2020,Idaho,Other,[Total],3
2020,Idaho,Securities/Futures,ACH,2
2020,Idaho,Securities/Futures,Advance Fee,1
2020,Idaho,Securities/Futures,Check,1
2020,Idaho,Securities/Futures,Credit/Debit Card,1
2020,Idaho,Securities/Futures,Mail,1
2020,Idaho,Securities/Futures,Other Fraud (Type),4
2020,Idaho,Securities/Futures,Wire,3
2020,Idaho,Securities/Futures,[Total],13
2020,Idaho,[Total],[Total],"2,029"
2020,Illinois,Casino/Card Club - Card Club,Other Fraud (Type),1
2020,Illinois,Casino/Card Club - Card Club,[Total],1
2020,Illinois,Casino/Card Club - Other Casino/Card Club,Check,1
2020,Illinois,Casino/Card Club - Other Casino/Card Club,[Total],1
2020,Illinois,Casino/Card Club - State Licensed Casino,ACH,1
2020,Illinois,Casino/Card Club - State Licensed Casino,Credit/Debit Card,89
2020,Illinois,Casino/Card Club - State Licensed Casino,Other Fraud (Type),1
2020,Illinois,Casino/Card Club - State Licensed Casino,[Total],91
2020,Illinois,Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),7
2020,Illinois,Casino/Card Club - Tribal Authorized Casino,Wire,7
2020,Illinois,Casino/Card Club - Tribal Authorized Casino,[Total],14
2020,Illinois,Depository Institution,ACH,"5,076"
2020,Illinois,Depository Institution,Advance Fee,49
2020,Illinois,Depository Institution,Business Loan,844
2020,Illinois,Depository Institution,Check,"13,129"
2020,Illinois,Depository Institution,Consumer Loan (see instructions),458
2020,Illinois,Depository Institution,Credit/Debit Card,"1,534"
2020,Illinois,Depository Institution,Healthcare/Public or Private Health Insurance,16
2020,Illinois,Depository Institution,Mail,432
2020,Illinois,Depository Institution,Mass-Marketing,712
2020,Illinois,Depository Institution,Other Fraud (Type),"6,996"
2020,Illinois,Depository Institution,Ponzi Scheme,12
2020,Illinois,Depository Institution,Pyramid Scheme,12
2020,Illinois,Depository Institution,Securities,3
2020,Illinois,Depository Institution,Wire,"1,484"
2020,Illinois,Depository Institution,[Total],"30,757"
2020,Illinois,Housing Government Sponsored Enterprise GSE,Check,2
2020,Illinois,Housing Government Sponsored Enterprise GSE,[Total],2
2020,Illinois,Insurance Company,Check,4
2020,Illinois,Insurance Company,Other Fraud (Type),3
2020,Illinois,Insurance Company,Wire,5
2020,Illinois,Insurance Company,[Total],12
2020,Illinois,Loan or Finance Company,Business Loan,2
2020,Illinois,Loan or Finance Company,Check,1
2020,Illinois,Loan or Finance Company,Consumer Loan (see instructions),6
2020,Illinois,Loan or Finance Company,Other Fraud (Type),30
2020,Illinois,Loan or Finance Company,Wire,25
2020,Illinois,Loan or Finance Company,[Total],64
2020,Illinois,Money Services Business (MSB),ACH,3
2020,Illinois,Money Services Business (MSB),Advance Fee,62
2020,Illinois,Money Services Business (MSB),Business Loan,10
2020,Illinois,Money Services Business (MSB),Check,22
2020,Illinois,Money Services Business (MSB),Consumer Loan (see instructions),6
2020,Illinois,Money Services Business (MSB),Credit/Debit Card,117
2020,Illinois,Money Services Business (MSB),Healthcare/Public or Private Health Insurance,1
2020,Illinois,Money Services Business (MSB),Mass-Marketing,1
2020,Illinois,Money Services Business (MSB),Other Fraud (Type),"2,530"
2020,Illinois,Money Services Business (MSB),Ponzi Scheme,1
2020,Illinois,Money Services Business (MSB),Securities,1
2020,Illinois,Money Services Business (MSB),Wire,"1,105"
2020,Illinois,Money Services Business (MSB),[Total],"3,859"
2020,Illinois,Other,ACH,16
2020,Illinois,Other,Advance Fee,1
2020,Illinois,Other,Business Loan,1
2020,Illinois,Other,Check,17
2020,Illinois,Other,Consumer Loan (see instructions),10
2020,Illinois,Other,Credit/Debit Card,113
2020,Illinois,Other,Mail,3
2020,Illinois,Other,Mass-Marketing,1
2020,Illinois,Other,Other Fraud (Type),134
2020,Illinois,Other,Ponzi Scheme,1
2020,Illinois,Other,Securities,12
2020,Illinois,Other,Wire,10
2020,Illinois,Other,[Total],319
2020,Illinois,Securities/Futures,ACH,490
2020,Illinois,Securities/Futures,Advance Fee,5
2020,Illinois,Securities/Futures,Business Loan,1
2020,Illinois,Securities/Futures,Check,75
2020,Illinois,Securities/Futures,Credit/Debit Card,29
2020,Illinois,Securities/Futures,Healthcare/Public or Private Health Insurance,2
2020,Illinois,Securities/Futures,Mail,10
2020,Illinois,Securities/Futures,Mass-Marketing,3
2020,Illinois,Securities/Futures,Other Fraud (Type),97
2020,Illinois,Securities/Futures,Ponzi Scheme,3
2020,Illinois,Securities/Futures,Securities,117
2020,Illinois,Securities/Futures,Wire,89
2020,Illinois,Securities/Futures,[Total],921
2020,Illinois,[Total],[Total],"36,041"
2020,Indiana,Casino/Card Club - State Licensed Casino,ACH,1
2020,Indiana,Casino/Card Club - State Licensed Casino,Check,2
2020,Indiana,Casino/Card Club - State Licensed Casino,Credit/Debit Card,4
2020,Indiana,Casino/Card Club - State Licensed Casino,Other Fraud (Type),39
2020,Indiana,Casino/Card Club - State Licensed Casino,[Total],46
2020,Indiana,Depository Institution,ACH,"2,548"
2020,Indiana,Depository Institution,Advance Fee,40
2020,Indiana,Depository Institution,Business Loan,170
2020,Indiana,Depository Institution,Check,"3,477"
2020,Indiana,Depository Institution,Consumer Loan (see instructions),123
2020,Indiana,Depository Institution,Credit/Debit Card,429
2020,Indiana,Depository Institution,Healthcare/Public or Private Health Insurance,21
2020,Indiana,Depository Institution,Mail,159
2020,Indiana,Depository Institution,Mass-Marketing,281
2020,Indiana,Depository Institution,Other Fraud (Type),"3,194"
2020,Indiana,Depository Institution,Ponzi Scheme,9
2020,Indiana,Depository Institution,Pyramid Scheme,9
2020,Indiana,Depository Institution,Securities,1
2020,Indiana,Depository Institution,Wire,746
2020,Indiana,Depository Institution,[Total],"11,207"
2020,Indiana,Housing Government Sponsored Enterprise GSE,ACH,1
2020,Indiana,Housing Government Sponsored Enterprise GSE,Consumer Loan (see instructions),6
2020,Indiana,Housing Government Sponsored Enterprise GSE,Other Fraud (Type),5
2020,Indiana,Housing Government Sponsored Enterprise GSE,Wire,3
2020,Indiana,Housing Government Sponsored Enterprise GSE,[Total],15
2020,Indiana,Insurance Company,ACH,23
2020,Indiana,Insurance Company,Check,27
2020,Indiana,Insurance Company,Mail,15
2020,Indiana,Insurance Company,Other Fraud (Type),21
2020,Indiana,Insurance Company,Ponzi Scheme,1
2020,Indiana,Insurance Company,Securities,1
2020,Indiana,Insurance Company,Wire,17
2020,Indiana,Insurance Company,[Total],105
2020,Indiana,Loan or Finance Company,Consumer Loan (see instructions),4
2020,Indiana,Loan or Finance Company,Other Fraud (Type),4
2020,Indiana,Loan or Finance Company,[Total],8
2020,Indiana,Money Services Business (MSB),Advance Fee,35
2020,Indiana,Money Services Business (MSB),Check,77
2020,Indiana,Money Services Business (MSB),Consumer Loan (see instructions),3
2020,Indiana,Money Services Business (MSB),Credit/Debit Card,29
2020,Indiana,Money Services Business (MSB),Healthcare/Public or Private Health Insurance,1
2020,Indiana,Money Services Business (MSB),Other Fraud (Type),"1,434"
2020,Indiana,Money Services Business (MSB),Securities,1
2020,Indiana,Money Services Business (MSB),Wire,576
2020,Indiana,Money Services Business (MSB),[Total],"2,156"
2020,Indiana,Other,ACH,2
2020,Indiana,Other,Check,2
2020,Indiana,Other,Consumer Loan (see instructions),8
2020,Indiana,Other,Mail,1
2020,Indiana,Other,Mass-Marketing,1
2020,Indiana,Other,Other Fraud (Type),21
2020,Indiana,Other,Securities,1
2020,Indiana,Other,Wire,3
2020,Indiana,Other,[Total],39
2020,Indiana,Securities/Futures,ACH,10
2020,Indiana,Securities/Futures,Advance Fee,7
2020,Indiana,Securities/Futures,Check,13
2020,Indiana,Securities/Futures,Credit/Debit Card,4
2020,Indiana,Securities/Futures,Mail,4
2020,Indiana,Securities/Futures,Other Fraud (Type),18
2020,Indiana,Securities/Futures,Ponzi Scheme,1
2020,Indiana,Securities/Futures,Wire,10
2020,Indiana,Securities/Futures,[Total],67
2020,Indiana,[Total],[Total],"13,643"
2020,Iowa,Casino/Card Club - State Licensed Casino,Check,2
2020,Iowa,Casino/Card Club - State Licensed Casino,Credit/Debit Card,1
2020,Iowa,Casino/Card Club - State Licensed Casino,Other Fraud (Type),1
2020,Iowa,Casino/Card Club - State Licensed Casino,Wire,1
2020,Iowa,Casino/Card Club - State Licensed Casino,[Total],5
2020,Iowa,Casino/Card Club - Tribal Authorized Casino,Check,1
2020,Iowa,Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),3
2020,Iowa,Casino/Card Club - Tribal Authorized Casino,Wire,3
2020,Iowa,Casino/Card Club - Tribal Authorized Casino,[Total],7
2020,Iowa,Depository Institution,ACH,784
2020,Iowa,Depository Institution,Advance Fee,7
2020,Iowa,Depository Institution,Business Loan,157
2020,Iowa,Depository Institution,Check,840
2020,Iowa,Depository Institution,Consumer Loan (see instructions),63
2020,Iowa,Depository Institution,Credit/Debit Card,153
2020,Iowa,Depository Institution,Healthcare/Public or Private Health Insurance,6
2020,Iowa,Depository Institution,Mail,56
2020,Iowa,Depository Institution,Mass-Marketing,81
2020,Iowa,Depository Institution,Other Fraud (Type),784
2020,Iowa,Depository Institution,Ponzi Scheme,6
2020,Iowa,Depository Institution,Wire,319
2020,Iowa,Depository Institution,[Total],"3,256"
2020,Iowa,Housing Government Sponsored Enterprise GSE,Business Loan,2
2020,Iowa,Housing Government Sponsored Enterprise GSE,Other Fraud (Type),6
2020,Iowa,Housing Government Sponsored Enterprise GSE,Wire,2
2020,Iowa,Housing Government Sponsored Enterprise GSE,[Total],10
2020,Iowa,Insurance Company,ACH,36
2020,Iowa,Insurance Company,Check,23
2020,Iowa,Insurance Company,Consumer Loan (see instructions),2
2020,Iowa,Insurance Company,Healthcare/Public or Private Health Insurance,3
2020,Iowa,Insurance Company,Mail,1
2020,Iowa,Insurance Company,Other Fraud (Type),64
2020,Iowa,Insurance Company,Ponzi Scheme,1
2020,Iowa,Insurance Company,Wire,1
2020,Iowa,Insurance Company,[Total],131
2020,Iowa,Loan or Finance Company,Consumer Loan (see instructions),2
2020,Iowa,Loan or Finance Company,Other Fraud (Type),1
2020,Iowa,Loan or Finance Company,Wire,2
2020,Iowa,Loan or Finance Company,[Total],5
2020,Iowa,Money Services Business (MSB),Advance Fee,7
2020,Iowa,Money Services Business (MSB),Check,5
2020,Iowa,Money Services Business (MSB),Consumer Loan (see instructions),1
2020,Iowa,Money Services Business (MSB),Credit/Debit Card,21
2020,Iowa,Money Services Business (MSB),Other Fraud (Type),651
2020,Iowa,Money Services Business (MSB),Wire,266
2020,Iowa,Money Services Business (MSB),[Total],951
2020,Iowa,Other,ACH,18
2020,Iowa,Other,Business Loan,2
2020,Iowa,Other,Check,38
2020,Iowa,Other,Consumer Loan (see instructions),1
2020,Iowa,Other,Credit/Debit Card,6
2020,Iowa,Other,Other Fraud (Type),20
2020,Iowa,Other,Ponzi Scheme,1
2020,Iowa,Other,Wire,5
2020,Iowa,Other,[Total],91
2020,Iowa,Securities/Futures,ACH,17
2020,Iowa,Securities/Futures,Advance Fee,5
2020,Iowa,Securities/Futures,Check,10
2020,Iowa,Securities/Futures,Credit/Debit Card,6
2020,Iowa,Securities/Futures,Mail,5
2020,Iowa,Securities/Futures,Other Fraud (Type),13
2020,Iowa,Securities/Futures,Securities,2
2020,Iowa,Securities/Futures,Wire,13
2020,Iowa,Securities/Futures,[Total],71
2020,Iowa,[Total],[Total],"4,527"
2020,Kansas,Casino/Card Club - State Licensed Casino,Check,1
2020,Kansas,Casino/Card Club - State Licensed Casino,[Total],1
2020,Kansas,Casino/Card Club - Tribal Authorized Casino,Check,4
2020,Kansas,Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),1
2020,Kansas,Casino/Card Club - Tribal Authorized Casino,Wire,1
2020,Kansas,Casino/Card Club - Tribal Authorized Casino,[Total],6
2020,Kansas,Depository Institution,ACH,653
2020,Kansas,Depository Institution,Advance Fee,17
2020,Kansas,Depository Institution,Business Loan,75
2020,Kansas,Depository Institution,Check,"1,090"
2020,Kansas,Depository Institution,Consumer Loan (see instructions),52
2020,Kansas,Depository Institution,Credit/Debit Card,152
2020,Kansas,Depository Institution,Healthcare/Public or Private Health Insurance,5
2020,Kansas,Depository Institution,Mail,69
2020,Kansas,Depository Institution,Mass-Marketing,278
2020,Kansas,Depository Institution,Other Fraud (Type),841
2020,Kansas,Depository Institution,Ponzi Scheme,1
2020,Kansas,Depository Institution,Pyramid Scheme,3
2020,Kansas,Depository Institution,Wire,392
2020,Kansas,Depository Institution,[Total],"3,628"
2020,Kansas,Housing Government Sponsored Enterprise GSE,Other Fraud (Type),1
2020,Kansas,Housing Government Sponsored Enterprise GSE,Wire,1
2020,Kansas,Housing Government Sponsored Enterprise GSE,[Total],2
2020,Kansas,Insurance Company,ACH,1
2020,Kansas,Insurance Company,[Total],1
2020,Kansas,Loan or Finance Company,Check,1
2020,Kansas,Loan or Finance Company,Mail,1
2020,Kansas,Loan or Finance Company,Other Fraud (Type),16
2020,Kansas,Loan or Finance Company,[Total],18
2020,Kansas,Money Services Business (MSB),ACH,1
2020,Kansas,Money Services Business (MSB),Advance Fee,11
2020,Kansas,Money Services Business (MSB),Check,50
2020,Kansas,Money Services Business (MSB),Consumer Loan (see instructions),8
2020,Kansas,Money Services Business (MSB),Credit/Debit Card,14
2020,Kansas,Money Services Business (MSB),Mail,1
2020,Kansas,Money Services Business (MSB),Other Fraud (Type),674
2020,Kansas,Money Services Business (MSB),Wire,282
2020,Kansas,Money Services Business (MSB),[Total],"1,041"
2020,Kansas,Other,ACH,15
2020,Kansas,Other,Check,7
2020,Kansas,Other,Consumer Loan (see instructions),1
2020,Kansas,Other,Credit/Debit Card,14
2020,Kansas,Other,Mail,6
2020,Kansas,Other,Mass-Marketing,1
2020,Kansas,Other,Other Fraud (Type),18
2020,Kansas,Other,Wire,3
2020,Kansas,Other,[Total],65
2020,Kansas,Securities/Futures,ACH,9
2020,Kansas,Securities/Futures,Advance Fee,9
2020,Kansas,Securities/Futures,Check,10
2020,Kansas,Securities/Futures,Credit/Debit Card,1
2020,Kansas,Securities/Futures,Mail,8
2020,Kansas,Securities/Futures,Mass-Marketing,1
2020,Kansas,Securities/Futures,Other Fraud (Type),12
2020,Kansas,Securities/Futures,Wire,16
2020,Kansas,Securities/Futures,[Total],66
2020,Kansas,[Total],[Total],"4,828"
2020,Kentucky,Casino/Card Club - State Licensed Casino,ACH,3
2020,Kentucky,Casino/Card Club - State Licensed Casino,Check,1
2020,Kentucky,Casino/Card Club - State Licensed Casino,Credit/Debit Card,5
2020,Kentucky,Casino/Card Club - State Licensed Casino,[Total],9
2020,Kentucky,Depository Institution,ACH,967
2020,Kentucky,Depository Institution,Advance Fee,33
2020,Kentucky,Depository Institution,Business Loan,123
2020,Kentucky,Depository Institution,Check,"1,536"
2020,Kentucky,Depository Institution,Consumer Loan (see instructions),84
2020,Kentucky,Depository Institution,Credit/Debit Card,153
2020,Kentucky,Depository Institution,Healthcare/Public or Private Health Insurance,9
2020,Kentucky,Depository Institution,Mail,63
2020,Kentucky,Depository Institution,Mass-Marketing,56
2020,Kentucky,Depository Institution,Other Fraud (Type),"1,239"
2020,Kentucky,Depository Institution,Ponzi Scheme,4
2020,Kentucky,Depository Institution,Pyramid Scheme,2
2020,Kentucky,Depository Institution,Wire,345
2020,Kentucky,Depository Institution,[Total],"4,614"
2020,Kentucky,Insurance Company,ACH,2
2020,Kentucky,Insurance Company,Other Fraud (Type),1
2020,Kentucky,Insurance Company,[Total],3
2020,Kentucky,Money Services Business (MSB),Advance Fee,25
2020,Kentucky,Money Services Business (MSB),Check,64
2020,Kentucky,Money Services Business (MSB),Consumer Loan (see instructions),2
2020,Kentucky,Money Services Business (MSB),Credit/Debit Card,18
2020,Kentucky,Money Services Business (MSB),Healthcare/Public or Private Health Insurance,2
2020,Kentucky,Money Services Business (MSB),Other Fraud (Type),932
2020,Kentucky,Money Services Business (MSB),Wire,359
2020,Kentucky,Money Services Business (MSB),[Total],"1,402"
2020,Kentucky,Other,ACH,15
2020,Kentucky,Other,Check,14
2020,Kentucky,Other,Consumer Loan (see instructions),2
2020,Kentucky,Other,Credit/Debit Card,8
2020,Kentucky,Other,Mail,11
2020,Kentucky,Other,Mass-Marketing,1
2020,Kentucky,Other,Other Fraud (Type),3
2020,Kentucky,Other,Wire,15
2020,Kentucky,Other,[Total],69
2020,Kentucky,Securities/Futures,ACH,19
2020,Kentucky,Securities/Futures,Advance Fee,2
2020,Kentucky,Securities/Futures,Business Loan,2
2020,Kentucky,Securities/Futures,Check,24
2020,Kentucky,Securities/Futures,Credit/Debit Card,6
2020,Kentucky,Securities/Futures,Mail,20
