"Year Month","State","Industry","Suspicious Activity","Count"
"2021 February","Tennessee","Depository Institution","Credit/Debit Card","36"
"2021 February","Tennessee","Depository Institution","Mail","3"
"2021 February","Tennessee","Depository Institution","Mass-Marketing","15"
"2021 February","Tennessee","Depository Institution","Other Fraud (Type)","145"
"2021 February","Tennessee","Depository Institution","Wire","57"
"2021 February","Tennessee","Depository Institution","[Total]","611"
"2021 February","Tennessee","Money Services Business (MSB)","ACH","1"
"2021 February","Tennessee","Money Services Business (MSB)","Advance Fee","1"
"2021 February","Tennessee","Money Services Business (MSB)","Business Loan","1"
"2021 February","Tennessee","Money Services Business (MSB)","Check","5"
"2021 February","Tennessee","Money Services Business (MSB)","Consumer Loan (see instructions)","1"
"2021 February","Tennessee","Money Services Business (MSB)","Credit/Debit Card","4"
"2021 February","Tennessee","Money Services Business (MSB)","Other Fraud (Type)","70"
"2021 February","Tennessee","Money Services Business (MSB)","Wire","40"
"2021 February","Tennessee","Money Services Business (MSB)","[Total]","123"
"2021 February","Tennessee","Other","ACH","1"
"2021 February","Tennessee","Other","Check","1"
"2021 February","Tennessee","Other","Consumer Loan (see instructions)","3"
"2021 February","Tennessee","Other","Mail","1"
"2021 February","Tennessee","Other","Other Fraud (Type)","2"
"2021 February","Tennessee","Other","Wire","2"
"2021 February","Tennessee","Other","[Total]","10"
"2021 February","Tennessee","Securities/Futures","Check","1"
"2021 February","Tennessee","Securities/Futures","Other Fraud (Type)","1"
"2021 February","Tennessee","Securities/Futures","Wire","1"
"2021 February","Tennessee","Securities/Futures","[Total]","3"
"2021 February","Tennessee","[Total]","[Total]","747"
"2021 February","Texas","Depository Institution","ACH","704"
"2021 February","Texas","Depository Institution","Advance Fee","5"
"2021 February","Texas","Depository Institution","Business Loan","104"
"2021 February","Texas","Depository Institution","Check","1,951"
"2021 February","Texas","Depository Institution","Consumer Loan (see instructions)","51"
"2021 February","Texas","Depository Institution","Credit/Debit Card","320"
"2021 February","Texas","Depository Institution","Healthcare/Public or Private Health Insurance","4"
"2021 February","Texas","Depository Institution","Mail","26"
"2021 February","Texas","Depository Institution","Mass-Marketing","88"
"2021 February","Texas","Depository Institution","Other Fraud (Type)","992"
"2021 February","Texas","Depository Institution","Ponzi Scheme","4"
"2021 February","Texas","Depository Institution","Wire","341"
"2021 February","Texas","Depository Institution","[Total]","4,590"
"2021 February","Texas","Housing Government Sponsored Enterprise GSE","Other Fraud (Type)","1"
"2021 February","Texas","Housing Government Sponsored Enterprise GSE","[Total]","1"
"2021 February","Texas","Insurance Company","ACH","2"
"2021 February","Texas","Insurance Company","Mail","1"
"2021 February","Texas","Insurance Company","Other Fraud (Type)","1"
"2021 February","Texas","Insurance Company","Wire","1"
"2021 February","Texas","Insurance Company","[Total]","5"
"2021 February","Texas","Loan or Finance Company","Check","1"
"2021 February","Texas","Loan or Finance Company","Consumer Loan (see instructions)","3"
"2021 February","Texas","Loan or Finance Company","Other Fraud (Type)","6"
"2021 February","Texas","Loan or Finance Company","[Total]","10"
"2021 February","Texas","Money Services Business (MSB)","ACH","148"
"2021 February","Texas","Money Services Business (MSB)","Advance Fee","4"
"2021 February","Texas","Money Services Business (MSB)","Business Loan","62"
"2021 February","Texas","Money Services Business (MSB)","Check","49"
"2021 February","Texas","Money Services Business (MSB)","Consumer Loan (see instructions)","1"
"2021 February","Texas","Money Services Business (MSB)","Credit/Debit Card","94"
"2021 February","Texas","Money Services Business (MSB)","Other Fraud (Type)","664"
"2021 February","Texas","Money Services Business (MSB)","Wire","227"
"2021 February","Texas","Money Services Business (MSB)","[Total]","1,249"
"2021 February","Texas","Other","ACH","30"
"2021 February","Texas","Other","Check","2"
"2021 February","Texas","Other","Consumer Loan (see instructions)","166"
"2021 February","Texas","Other","Credit/Debit Card","12"
"2021 February","Texas","Other","Other Fraud (Type)","305"
"2021 February","Texas","Other","Wire","3"
"2021 February","Texas","Other","[Total]","518"
"2021 February","Texas","Securities/Futures","ACH","6"
"2021 February","Texas","Securities/Futures","Check","9"
"2021 February","Texas","Securities/Futures","Credit/Debit Card","2"
"2021 February","Texas","Securities/Futures","Mail","1"
"2021 February","Texas","Securities/Futures","Other Fraud (Type)","3"
"2021 February","Texas","Securities/Futures","Ponzi Scheme","1"
"2021 February","Texas","Securities/Futures","Wire","8"
"2021 February","Texas","Securities/Futures","[Total]","30"
"2021 February","Texas","[Total]","[Total]","6,403"
"2021 February","Unknown","Depository Institution","ACH","3"
"2021 February","Unknown","Depository Institution","Check","2"
"2021 February","Unknown","Depository Institution","Other Fraud (Type)","2"
"2021 February","Unknown","Depository Institution","Wire","4"
"2021 February","Unknown","Depository Institution","[Total]","11"
"2021 February","Unknown","Loan or Finance Company","Other Fraud (Type)","1"
"2021 February","Unknown","Loan or Finance Company","[Total]","1"
"2021 February","Unknown","Money Services Business (MSB)","ACH","2"
"2021 February","Unknown","Money Services Business (MSB)","Credit/Debit Card","13"
"2021 February","Unknown","Money Services Business (MSB)","Other Fraud (Type)","114"
"2021 February","Unknown","Money Services Business (MSB)","Wire","20"
"2021 February","Unknown","Money Services Business (MSB)","[Total]","149"
"2021 February","Unknown","Other","ACH","8"
"2021 February","Unknown","Other","Check","3"
"2021 February","Unknown","Other","Consumer Loan (see instructions)","2"
"2021 February","Unknown","Other","Other Fraud (Type)","51"
"2021 February","Unknown","Other","Wire","1"
"2021 February","Unknown","Other","[Total]","65"
"2021 February","Unknown","Securities/Futures","Other Fraud (Type)","1"
"2021 February","Unknown","Securities/Futures","[Total]","1"
"2021 February","Unknown","[Total]","[Total]","227"
"2021 February","Utah","Depository Institution","ACH","137"
"2021 February","Utah","Depository Institution","Business Loan","33"
"2021 February","Utah","Depository Institution","Check","174"
"2021 February","Utah","Depository Institution","Consumer Loan (see instructions)","140"
"2021 February","Utah","Depository Institution","Credit/Debit Card","447"
"2021 February","Utah","Depository Institution","Healthcare/Public or Private Health Insurance","5"
"2021 February","Utah","Depository Institution","Mail","12"
"2021 February","Utah","Depository Institution","Mass-Marketing","3"
"2021 February","Utah","Depository Institution","Other Fraud (Type)","399"
"2021 February","Utah","Depository Institution","Wire","31"
"2021 February","Utah","Depository Institution","[Total]","1,381"
"2021 February","Utah","Insurance Company","Wire","1"
"2021 February","Utah","Insurance Company","[Total]","1"
"2021 February","Utah","Loan or Finance Company","ACH","5"
"2021 February","Utah","Loan or Finance Company","Check","2"
"2021 February","Utah","Loan or Finance Company","Consumer Loan (see instructions)","6"
"2021 February","Utah","Loan or Finance Company","Other Fraud (Type)","1"
"2021 February","Utah","Loan or Finance Company","[Total]","14"
"2021 February","Utah","Money Services Business (MSB)","Advance Fee","1"
"2021 February","Utah","Money Services Business (MSB)","Check","3"
"2021 February","Utah","Money Services Business (MSB)","Credit/Debit Card","2"
"2021 February","Utah","Money Services Business (MSB)","Mass-Marketing","1"
"2021 February","Utah","Money Services Business (MSB)","Other Fraud (Type)","38"
"2021 February","Utah","Money Services Business (MSB)","Ponzi Scheme","1"
"2021 February","Utah","Money Services Business (MSB)","Pyramid Scheme","1"
"2021 February","Utah","Money Services Business (MSB)","Securities","1"
"2021 February","Utah","Money Services Business (MSB)","Wire","15"
"2021 February","Utah","Money Services Business (MSB)","[Total]","63"
"2021 February","Utah","Other","ACH","61"
"2021 February","Utah","Other","Business Loan","172"
"2021 February","Utah","Other","Check","7"
"2021 February","Utah","Other","Consumer Loan (see instructions)","82"
"2021 February","Utah","Other","Credit/Debit Card","77"
"2021 February","Utah","Other","Other Fraud (Type)","137"
"2021 February","Utah","Other","Wire","1"
"2021 February","Utah","Other","[Total]","537"
"2021 February","Utah","Securities/Futures","Securities","1"
"2021 February","Utah","Securities/Futures","[Total]","1"
"2021 February","Utah","[Total]","[Total]","1,997"
"2021 February","Vermont","Depository Institution","ACH","7"
"2021 February","Vermont","Depository Institution","Check","20"
"2021 February","Vermont","Depository Institution","Credit/Debit Card","3"
"2021 February","Vermont","Depository Institution","Other Fraud (Type)","11"
"2021 February","Vermont","Depository Institution","Wire","10"
"2021 February","Vermont","Depository Institution","[Total]","51"
"2021 February","Vermont","Money Services Business (MSB)","Other Fraud (Type)","12"
"2021 February","Vermont","Money Services Business (MSB)","Wire","6"
"2021 February","Vermont","Money Services Business (MSB)","[Total]","18"
"2021 February","Vermont","[Total]","[Total]","69"
"2021 February","Virgin Islands","Depository Institution","Check","1"
"2021 February","Virgin Islands","Depository Institution","Credit/Debit Card","1"
"2021 February","Virgin Islands","Depository Institution","Other Fraud (Type)","1"
"2021 February","Virgin Islands","Depository Institution","[Total]","3"
"2021 February","Virgin Islands","Money Services Business (MSB)","Advance Fee","1"
"2021 February","Virgin Islands","Money Services Business (MSB)","Credit/Debit Card","1"
"2021 February","Virgin Islands","Money Services Business (MSB)","Other Fraud (Type)","7"
"2021 February","Virgin Islands","Money Services Business (MSB)","Wire","5"
"2021 February","Virgin Islands","Money Services Business (MSB)","[Total]","14"
"2021 February","Virgin Islands","[Total]","[Total]","17"
"2021 February","Virginia","Depository Institution","ACH","2,431"
"2021 February","Virginia","Depository Institution","Advance Fee","6"
"2021 February","Virginia","Depository Institution","Business Loan","771"
"2021 February","Virginia","Depository Institution","Check","770"
"2021 February","Virginia","Depository Institution","Consumer Loan (see instructions)","332"
"2021 February","Virginia","Depository Institution","Credit/Debit Card","2,539"
"2021 February","Virginia","Depository Institution","Mail","8"
"2021 February","Virginia","Depository Institution","Mass-Marketing","21"
"2021 February","Virginia","Depository Institution","Other Fraud (Type)","1,419"
"2021 February","Virginia","Depository Institution","Securities","3"
"2021 February","Virginia","Depository Institution","Wire","206"
"2021 February","Virginia","Depository Institution","[Total]","8,506"
"2021 February","Virginia","Loan or Finance Company","Other Fraud (Type)","1"
"2021 February","Virginia","Loan or Finance Company","[Total]","1"
"2021 February","Virginia","Money Services Business (MSB)","Advance Fee","4"
"2021 February","Virginia","Money Services Business (MSB)","Check","4"
"2021 February","Virginia","Money Services Business (MSB)","Credit/Debit Card","9"
"2021 February","Virginia","Money Services Business (MSB)","Other Fraud (Type)","113"
"2021 February","Virginia","Money Services Business (MSB)","Wire","43"
"2021 February","Virginia","Money Services Business (MSB)","[Total]","173"
"2021 February","Virginia","Other","ACH","1"
"2021 February","Virginia","Other","Check","2"
"2021 February","Virginia","Other","Consumer Loan (see instructions)","2"
"2021 February","Virginia","Other","Other Fraud (Type)","1"
"2021 February","Virginia","Other","[Total]","6"
"2021 February","Virginia","Securities/Futures","ACH","40"
"2021 February","Virginia","Securities/Futures","Advance Fee","1"
"2021 February","Virginia","Securities/Futures","Check","14"
"2021 February","Virginia","Securities/Futures","Credit/Debit Card","7"
"2021 February","Virginia","Securities/Futures","Mail","2"
"2021 February","Virginia","Securities/Futures","Other Fraud (Type)","12"
"2021 February","Virginia","Securities/Futures","Securities","71"
"2021 February","Virginia","Securities/Futures","Wire","90"
"2021 February","Virginia","Securities/Futures","[Total]","237"
"2021 February","Virginia","[Total]","[Total]","8,923"
"2021 February","Washington","Casino/Card Club - Tribal Authorized Casino","Check","6"
"2021 February","Washington","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","4"
"2021 February","Washington","Casino/Card Club - Tribal Authorized Casino","[Total]","10"
"2021 February","Washington","Depository Institution","ACH","94"
"2021 February","Washington","Depository Institution","Advance Fee","3"
"2021 February","Washington","Depository Institution","Business Loan","6"
"2021 February","Washington","Depository Institution","Check","290"
"2021 February","Washington","Depository Institution","Consumer Loan (see instructions)","75"
"2021 February","Washington","Depository Institution","Credit/Debit Card","46"
"2021 February","Washington","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2021 February","Washington","Depository Institution","Mail","4"
"2021 February","Washington","Depository Institution","Mass-Marketing","31"
"2021 February","Washington","Depository Institution","Other Fraud (Type)","157"
"2021 February","Washington","Depository Institution","Securities","1"
"2021 February","Washington","Depository Institution","Wire","69"
"2021 February","Washington","Depository Institution","[Total]","777"
"2021 February","Washington","Money Services Business (MSB)","ACH","90"
"2021 February","Washington","Money Services Business (MSB)","Advance Fee","2"
"2021 February","Washington","Money Services Business (MSB)","Consumer Loan (see instructions)","1"
"2021 February","Washington","Money Services Business (MSB)","Credit/Debit Card","238"
"2021 February","Washington","Money Services Business (MSB)","Mass-Marketing","2"
"2021 February","Washington","Money Services Business (MSB)","Other Fraud (Type)","143"
"2021 February","Washington","Money Services Business (MSB)","Ponzi Scheme","4"
"2021 February","Washington","Money Services Business (MSB)","Wire","97"
"2021 February","Washington","Money Services Business (MSB)","[Total]","577"
"2021 February","Washington","Securities/Futures","ACH","1"
"2021 February","Washington","Securities/Futures","Advance Fee","1"
"2021 February","Washington","Securities/Futures","Check","2"
"2021 February","Washington","Securities/Futures","Credit/Debit Card","1"
"2021 February","Washington","Securities/Futures","Mail","1"
"2021 February","Washington","Securities/Futures","Other Fraud (Type)","1"
"2021 February","Washington","Securities/Futures","Wire","3"
"2021 February","Washington","Securities/Futures","[Total]","10"
"2021 February","Washington","[Total]","[Total]","1,374"
"2021 February","West Virginia","Depository Institution","ACH","246"
"2021 February","West Virginia","Depository Institution","Advance Fee","2"
"2021 February","West Virginia","Depository Institution","Business Loan","1"
"2021 February","West Virginia","Depository Institution","Check","31"
"2021 February","West Virginia","Depository Institution","Credit/Debit Card","2"
"2021 February","West Virginia","Depository Institution","Mail","3"
"2021 February","West Virginia","Depository Institution","Mass-Marketing","2"
"2021 February","West Virginia","Depository Institution","Other Fraud (Type)","71"
"2021 February","West Virginia","Depository Institution","Wire","9"
"2021 February","West Virginia","Depository Institution","[Total]","367"
"2021 February","West Virginia","Money Services Business (MSB)","Other Fraud (Type)","16"
"2021 February","West Virginia","Money Services Business (MSB)","Wire","7"
"2021 February","West Virginia","Money Services Business (MSB)","[Total]","23"
"2021 February","West Virginia","[Total]","[Total]","390"
"2021 February","Wisconsin","Depository Institution","ACH","88"
"2021 February","Wisconsin","Depository Institution","Advance Fee","1"
"2021 February","Wisconsin","Depository Institution","Business Loan","9"
"2021 February","Wisconsin","Depository Institution","Check","175"
"2021 February","Wisconsin","Depository Institution","Consumer Loan (see instructions)","23"
"2021 February","Wisconsin","Depository Institution","Credit/Debit Card","30"
"2021 February","Wisconsin","Depository Institution","Mail","9"
"2021 February","Wisconsin","Depository Institution","Mass-Marketing","3"
"2021 February","Wisconsin","Depository Institution","Other Fraud (Type)","132"
"2021 February","Wisconsin","Depository Institution","Ponzi Scheme","2"
"2021 February","Wisconsin","Depository Institution","Pyramid Scheme","1"
"2021 February","Wisconsin","Depository Institution","Wire","37"
"2021 February","Wisconsin","Depository Institution","[Total]","510"
"2021 February","Wisconsin","Insurance Company","Check","1"
"2021 February","Wisconsin","Insurance Company","Other Fraud (Type)","2"
"2021 February","Wisconsin","Insurance Company","[Total]","3"
"2021 February","Wisconsin","Money Services Business (MSB)","Other Fraud (Type)","54"
"2021 February","Wisconsin","Money Services Business (MSB)","Wire","22"
"2021 February","Wisconsin","Money Services Business (MSB)","[Total]","76"
"2021 February","Wisconsin","Other","ACH","2"
"2021 February","Wisconsin","Other","Check","1"
"2021 February","Wisconsin","Other","Other Fraud (Type)","2"
"2021 February","Wisconsin","Other","Wire","1"
"2021 February","Wisconsin","Other","[Total]","6"
"2021 February","Wisconsin","Securities/Futures","ACH","2"
"2021 February","Wisconsin","Securities/Futures","Advance Fee","1"
"2021 February","Wisconsin","Securities/Futures","Credit/Debit Card","1"
"2021 February","Wisconsin","Securities/Futures","Other Fraud (Type)","1"
"2021 February","Wisconsin","Securities/Futures","Wire","1"
"2021 February","Wisconsin","Securities/Futures","[Total]","6"
"2021 February","Wisconsin","[Total]","[Total]","601"
"2021 February","Wyoming","Depository Institution","ACH","7"
"2021 February","Wyoming","Depository Institution","Check","24"
"2021 February","Wyoming","Depository Institution","Credit/Debit Card","4"
"2021 February","Wyoming","Depository Institution","Mail","2"
"2021 February","Wyoming","Depository Institution","Other Fraud (Type)","16"
"2021 February","Wyoming","Depository Institution","Wire","7"
"2021 February","Wyoming","Depository Institution","[Total]","60"
"2021 February","Wyoming","Insurance Company","Wire","1"
"2021 February","Wyoming","Insurance Company","[Total]","1"
"2021 February","Wyoming","Money Services Business (MSB)","Other Fraud (Type)","6"
"2021 February","Wyoming","Money Services Business (MSB)","Wire","4"
"2021 February","Wyoming","Money Services Business (MSB)","[Total]","10"
"2021 February","Wyoming","[Total]","[Total]","71"
"2021 February","[Total]","[Total]","[Total]","113,082"
"2021 March","Alabama","Depository Institution","ACH","421"
"2021 March","Alabama","Depository Institution","Advance Fee","2"
"2021 March","Alabama","Depository Institution","Business Loan","22"
"2021 March","Alabama","Depository Institution","Check","583"
"2021 March","Alabama","Depository Institution","Consumer Loan (see instructions)","19"
"2021 March","Alabama","Depository Institution","Credit/Debit Card","104"
"2021 March","Alabama","Depository Institution","Healthcare/Public or Private Health Insurance","2"
"2021 March","Alabama","Depository Institution","Mail","5"
"2021 March","Alabama","Depository Institution","Other Fraud (Type)","445"
"2021 March","Alabama","Depository Institution","Pyramid Scheme","1"
"2021 March","Alabama","Depository Institution","Wire","65"
"2021 March","Alabama","Depository Institution","[Total]","1,669"
"2021 March","Alabama","Loan or Finance Company","Check","1"
"2021 March","Alabama","Loan or Finance Company","[Total]","1"
"2021 March","Alabama","Money Services Business (MSB)","Advance Fee","2"
"2021 March","Alabama","Money Services Business (MSB)","Check","21"
"2021 March","Alabama","Money Services Business (MSB)","Credit/Debit Card","3"
"2021 March","Alabama","Money Services Business (MSB)","Other Fraud (Type)","78"
"2021 March","Alabama","Money Services Business (MSB)","Wire","31"
"2021 March","Alabama","Money Services Business (MSB)","[Total]","135"
"2021 March","Alabama","Other","Other Fraud (Type)","1"
"2021 March","Alabama","Other","[Total]","1"
"2021 March","Alabama","Securities/Futures","Check","1"
"2021 March","Alabama","Securities/Futures","Other Fraud (Type)","2"
"2021 March","Alabama","Securities/Futures","[Total]","3"
"2021 March","Alabama","[Total]","[Total]","1,809"
"2021 March","Alaska","Depository Institution","ACH","18"
"2021 March","Alaska","Depository Institution","Check","44"
"2021 March","Alaska","Depository Institution","Consumer Loan (see instructions)","4"
"2021 March","Alaska","Depository Institution","Credit/Debit Card","31"
"2021 March","Alaska","Depository Institution","Mail","1"
"2021 March","Alaska","Depository Institution","Other Fraud (Type)","26"
"2021 March","Alaska","Depository Institution","Wire","6"
"2021 March","Alaska","Depository Institution","[Total]","130"
"2021 March","Alaska","Money Services Business (MSB)","Advance Fee","1"
"2021 March","Alaska","Money Services Business (MSB)","Other Fraud (Type)","25"
"2021 March","Alaska","Money Services Business (MSB)","Wire","10"
"2021 March","Alaska","Money Services Business (MSB)","[Total]","36"
"2021 March","Alaska","Other","Other Fraud (Type)","1"
"2021 March","Alaska","Other","[Total]","1"
"2021 March","Alaska","Securities/Futures","Check","1"
"2021 March","Alaska","Securities/Futures","Wire","1"
"2021 March","Alaska","Securities/Futures","[Total]","2"
"2021 March","Alaska","[Total]","[Total]","169"
"2021 March","American Samoa","Money Services Business (MSB)","Other Fraud (Type)","1"
"2021 March","American Samoa","Money Services Business (MSB)","Pyramid Scheme","1"
"2021 March","American Samoa","Money Services Business (MSB)","Wire","1"
"2021 March","American Samoa","Money Services Business (MSB)","[Total]","3"
"2021 March","American Samoa","[Total]","[Total]","3"
"2021 March","APO / DPO / FPO","Money Services Business (MSB)","Other Fraud (Type)","10"
"2021 March","APO / DPO / FPO","Money Services Business (MSB)","Wire","5"
"2021 March","APO / DPO / FPO","Money Services Business (MSB)","[Total]","15"
"2021 March","APO / DPO / FPO","[Total]","[Total]","15"
"2021 March","Arizona","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","4"
"2021 March","Arizona","Casino/Card Club - Tribal Authorized Casino","[Total]","4"
"2021 March","Arizona","Depository Institution","ACH","128"
"2021 March","Arizona","Depository Institution","Advance Fee","2"
"2021 March","Arizona","Depository Institution","Business Loan","13"
"2021 March","Arizona","Depository Institution","Check","360"
"2021 March","Arizona","Depository Institution","Consumer Loan (see instructions)","6"
"2021 March","Arizona","Depository Institution","Credit/Debit Card","69"
"2021 March","Arizona","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2021 March","Arizona","Depository Institution","Mail","8"
"2021 March","Arizona","Depository Institution","Mass-Marketing","25"
"2021 March","Arizona","Depository Institution","Other Fraud (Type)","249"
"2021 March","Arizona","Depository Institution","Securities","1"
"2021 March","Arizona","Depository Institution","Wire","82"
"2021 March","Arizona","Depository Institution","[Total]","944"
"2021 March","Arizona","Insurance Company","Wire","4"
"2021 March","Arizona","Insurance Company","[Total]","4"
"2021 March","Arizona","Loan or Finance Company","Consumer Loan (see instructions)","2"
"2021 March","Arizona","Loan or Finance Company","Other Fraud (Type)","1"
"2021 March","Arizona","Loan or Finance Company","[Total]","3"
"2021 March","Arizona","Money Services Business (MSB)","Check","3"
"2021 March","Arizona","Money Services Business (MSB)","Consumer Loan (see instructions)","1"
"2021 March","Arizona","Money Services Business (MSB)","Credit/Debit Card","1"
"2021 March","Arizona","Money Services Business (MSB)","Other Fraud (Type)","87"
"2021 March","Arizona","Money Services Business (MSB)","Wire","40"
"2021 March","Arizona","Money Services Business (MSB)","[Total]","132"
"2021 March","Arizona","Other","ACH","1"
"2021 March","Arizona","Other","Consumer Loan (see instructions)","5"
"2021 March","Arizona","Other","Other Fraud (Type)","1"
"2021 March","Arizona","Other","Wire","1"
"2021 March","Arizona","Other","[Total]","8"
"2021 March","Arizona","Securities/Futures","ACH","1"
"2021 March","Arizona","Securities/Futures","Check","3"
"2021 March","Arizona","Securities/Futures","Mail","1"
"2021 March","Arizona","Securities/Futures","Other Fraud (Type)","4"
"2021 March","Arizona","Securities/Futures","Securities","3"
"2021 March","Arizona","Securities/Futures","Wire","1"
"2021 March","Arizona","Securities/Futures","[Total]","13"
"2021 March","Arizona","[Total]","[Total]","1,108"
"2021 March","Arkansas","Depository Institution","ACH","69"
"2021 March","Arkansas","Depository Institution","Business Loan","8"
"2021 March","Arkansas","Depository Institution","Check","96"
"2021 March","Arkansas","Depository Institution","Consumer Loan (see instructions)","5"
"2021 March","Arkansas","Depository Institution","Credit/Debit Card","50"
"2021 March","Arkansas","Depository Institution","Mail","1"
"2021 March","Arkansas","Depository Institution","Mass-Marketing","8"
"2021 March","Arkansas","Depository Institution","Other Fraud (Type)","136"
"2021 March","Arkansas","Depository Institution","Wire","19"
"2021 March","Arkansas","Depository Institution","[Total]","392"
"2021 March","Arkansas","Money Services Business (MSB)","Credit/Debit Card","1"
"2021 March","Arkansas","Money Services Business (MSB)","Other Fraud (Type)","66"
"2021 March","Arkansas","Money Services Business (MSB)","Wire","26"
"2021 March","Arkansas","Money Services Business (MSB)","[Total]","93"
"2021 March","Arkansas","Other","Other Fraud (Type)","1"
"2021 March","Arkansas","Other","[Total]","1"
"2021 March","Arkansas","Securities/Futures","ACH","1"
"2021 March","Arkansas","Securities/Futures","Other Fraud (Type)","1"
"2021 March","Arkansas","Securities/Futures","[Total]","2"
"2021 March","Arkansas","[Total]","[Total]","488"
"2021 March","California","Casino/Card Club - Card Club","Credit/Debit Card","1"
"2021 March","California","Casino/Card Club - Card Club","[Total]","1"
"2021 March","California","Casino/Card Club - Tribal Authorized Casino","ACH","2"
"2021 March","California","Casino/Card Club - Tribal Authorized Casino","Check","8"
"2021 March","California","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","5"
"2021 March","California","Casino/Card Club - Tribal Authorized Casino","Mail","1"
"2021 March","California","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","7"
"2021 March","California","Casino/Card Club - Tribal Authorized Casino","[Total]","23"
"2021 March","California","Depository Institution","ACH","1,462"
"2021 March","California","Depository Institution","Advance Fee","9"
"2021 March","California","Depository Institution","Business Loan","117"
"2021 March","California","Depository Institution","Check","3,003"
"2021 March","California","Depository Institution","Consumer Loan (see instructions)","568"
"2021 March","California","Depository Institution","Credit/Debit Card","1,296"
"2021 March","California","Depository Institution","Healthcare/Public or Private Health Insurance","20"
"2021 March","California","Depository Institution","Mail","88"
"2021 March","California","Depository Institution","Mass-Marketing","173"
"2021 March","California","Depository Institution","Other Fraud (Type)","2,376"
"2021 March","California","Depository Institution","Ponzi Scheme","5"
"2021 March","California","Depository Institution","Pyramid Scheme","3"
"2021 March","California","Depository Institution","Securities","2"
"2021 March","California","Depository Institution","Wire","1,176"
"2021 March","California","Depository Institution","[Total]","10,298"
"2021 March","California","Insurance Company","Wire","4"
"2021 March","California","Insurance Company","[Total]","4"
"2021 March","California","Loan or Finance Company","ACH","1"
"2021 March","California","Loan or Finance Company","Business Loan","9"
"2021 March","California","Loan or Finance Company","Check","7"
"2021 March","California","Loan or Finance Company","Consumer Loan (see instructions)","62"
"2021 March","California","Loan or Finance Company","Mail","1"
"2021 March","California","Loan or Finance Company","Other Fraud (Type)","5"
"2021 March","California","Loan or Finance Company","Securities","1"
"2021 March","California","Loan or Finance Company","Wire","14"
"2021 March","California","Loan or Finance Company","[Total]","100"
"2021 March","California","Money Services Business (MSB)","ACH","1,325"
"2021 March","California","Money Services Business (MSB)","Advance Fee","15"
"2021 March","California","Money Services Business (MSB)","Business Loan","3"
"2021 March","California","Money Services Business (MSB)","Check","71"
"2021 March","California","Money Services Business (MSB)","Consumer Loan (see instructions)","10"
"2021 March","California","Money Services Business (MSB)","Credit/Debit Card","2,128"
"2021 March","California","Money Services Business (MSB)","Healthcare/Public or Private Health Insurance","2"
"2021 March","California","Money Services Business (MSB)","Mail","3"
"2021 March","California","Money Services Business (MSB)","Mass-Marketing","5"
"2021 March","California","Money Services Business (MSB)","Other Fraud (Type)","2,338"
"2021 March","California","Money Services Business (MSB)","Ponzi Scheme","18"
"2021 March","California","Money Services Business (MSB)","Pyramid Scheme","8"
"2021 March","California","Money Services Business (MSB)","Securities","2"
"2021 March","California","Money Services Business (MSB)","Wire","378"
"2021 March","California","Money Services Business (MSB)","[Total]","6,306"
"2021 March","California","Other","ACH","49"
"2021 March","California","Other","Business Loan","11"
"2021 March","California","Other","Check","3"
"2021 March","California","Other","Consumer Loan (see instructions)","108"
"2021 March","California","Other","Credit/Debit Card","13"
"2021 March","California","Other","Other Fraud (Type)","76"
"2021 March","California","Other","Securities","1"
"2021 March","California","Other","Wire","3"
"2021 March","California","Other","[Total]","264"
"2021 March","California","Securities/Futures","ACH","1,083"
"2021 March","California","Securities/Futures","Advance Fee","4"
"2021 March","California","Securities/Futures","Check","171"
"2021 March","California","Securities/Futures","Consumer Loan (see instructions)","15"
"2021 March","California","Securities/Futures","Credit/Debit Card","582"
"2021 March","California","Securities/Futures","Mail","7"
"2021 March","California","Securities/Futures","Mass-Marketing","1"
"2021 March","California","Securities/Futures","Other Fraud (Type)","321"
"2021 March","California","Securities/Futures","Securities","22"
"2021 March","California","Securities/Futures","Wire","183"
"2021 March","California","Securities/Futures","[Total]","2,389"
"2021 March","California","[Total]","[Total]","19,385"
"2021 March","Colorado","Depository Institution","ACH","98"
"2021 March","Colorado","Depository Institution","Advance Fee","5"
"2021 March","Colorado","Depository Institution","Business Loan","4"
"2021 March","Colorado","Depository Institution","Check","219"
"2021 March","Colorado","Depository Institution","Consumer Loan (see instructions)","3"
"2021 March","Colorado","Depository Institution","Credit/Debit Card","38"
"2021 March","Colorado","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2021 March","Colorado","Depository Institution","Mail","10"
"2021 March","Colorado","Depository Institution","Mass-Marketing","14"
"2021 March","Colorado","Depository Institution","Other Fraud (Type)","202"
"2021 March","Colorado","Depository Institution","Ponzi Scheme","1"
"2021 March","Colorado","Depository Institution","Wire","51"
"2021 March","Colorado","Depository Institution","[Total]","646"
"2021 March","Colorado","Loan or Finance Company","Consumer Loan (see instructions)","2"
"2021 March","Colorado","Loan or Finance Company","[Total]","2"
