"Year Month","State","Industry","Suspicious Activity","Count"
"2021 ","Hawaii","Securities/Futures","ACH","2"
"2021 ","Hawaii","Securities/Futures","Advance Fee","2"
"2021 ","Hawaii","Securities/Futures","Credit/Debit Card","1"
"2021 ","Hawaii","Securities/Futures","Mail","1"
"2021 ","Hawaii","Securities/Futures","Other Fraud (Type)","7"
"2021 ","Hawaii","Securities/Futures","Wire","6"
"2021 ","Hawaii","Securities/Futures","[Total]","19"
"2021 ","Hawaii","[Total]","[Total]","2,639"
"2021 ","Idaho","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","4"
"2021 ","Idaho","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","152"
"2021 ","Idaho","Casino/Card Club - Tribal Authorized Casino","[Total]","156"
"2021 ","Idaho","Depository Institution","ACH","230"
"2021 ","Idaho","Depository Institution","Advance Fee","7"
"2021 ","Idaho","Depository Institution","Business Loan","13"
"2021 ","Idaho","Depository Institution","Check","558"
"2021 ","Idaho","Depository Institution","Consumer Loan (see instructions)","30"
"2021 ","Idaho","Depository Institution","Credit/Debit Card","71"
"2021 ","Idaho","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2021 ","Idaho","Depository Institution","Mail","21"
"2021 ","Idaho","Depository Institution","Mass-Marketing","45"
"2021 ","Idaho","Depository Institution","Other Fraud (Type)","349"
"2021 ","Idaho","Depository Institution","Wire","134"
"2021 ","Idaho","Depository Institution","[Total]","1,459"
"2021 ","Idaho","Insurance Company","Wire","1"
"2021 ","Idaho","Insurance Company","[Total]","1"
"2021 ","Idaho","Loan or Finance Company","Consumer Loan (see instructions)","2"
"2021 ","Idaho","Loan or Finance Company","Other Fraud (Type)","2"
"2021 ","Idaho","Loan or Finance Company","[Total]","4"
"2021 ","Idaho","Money Services Business (MSB)","Advance Fee","2"
"2021 ","Idaho","Money Services Business (MSB)","Check","19"
"2021 ","Idaho","Money Services Business (MSB)","Consumer Loan (see instructions)","1"
"2021 ","Idaho","Money Services Business (MSB)","Credit/Debit Card","4"
"2021 ","Idaho","Money Services Business (MSB)","Other Fraud (Type)","340"
"2021 ","Idaho","Money Services Business (MSB)","Wire","115"
"2021 ","Idaho","Money Services Business (MSB)","[Total]","481"
"2021 ","Idaho","Other","Check","1"
"2021 ","Idaho","Other","Consumer Loan (see instructions)","1"
"2021 ","Idaho","Other","Other Fraud (Type)","1"
"2021 ","Idaho","Other","Wire","2"
"2021 ","Idaho","Other","[Total]","5"
"2021 ","Idaho","Securities/Futures","Advance Fee","2"
"2021 ","Idaho","Securities/Futures","Check","4"
"2021 ","Idaho","Securities/Futures","Mail","2"
"2021 ","Idaho","Securities/Futures","Other Fraud (Type)","2"
"2021 ","Idaho","Securities/Futures","Wire","2"
"2021 ","Idaho","Securities/Futures","[Total]","12"
"2021 ","Idaho","[Total]","[Total]","2,118"
"2021 ","Illinois","Casino/Card Club - State Licensed Casino","ACH","1"
"2021 ","Illinois","Casino/Card Club - State Licensed Casino","Check","1"
"2021 ","Illinois","Casino/Card Club - State Licensed Casino","Credit/Debit Card","20"
"2021 ","Illinois","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","3"
"2021 ","Illinois","Casino/Card Club - State Licensed Casino","[Total]","25"
"2021 ","Illinois","Depository Institution","ACH","7,684"
"2021 ","Illinois","Depository Institution","Advance Fee","42"
"2021 ","Illinois","Depository Institution","Business Loan","1,481"
"2021 ","Illinois","Depository Institution","Check","12,851"
"2021 ","Illinois","Depository Institution","Consumer Loan (see instructions)","419"
"2021 ","Illinois","Depository Institution","Credit/Debit Card","1,677"
"2021 ","Illinois","Depository Institution","Healthcare/Public or Private Health Insurance","16"
"2021 ","Illinois","Depository Institution","Mail","331"
"2021 ","Illinois","Depository Institution","Mass-Marketing","636"
"2021 ","Illinois","Depository Institution","Other Fraud (Type)","11,261"
"2021 ","Illinois","Depository Institution","Ponzi Scheme","9"
"2021 ","Illinois","Depository Institution","Pyramid Scheme","7"
"2021 ","Illinois","Depository Institution","Securities","6"
"2021 ","Illinois","Depository Institution","Wire","1,616"
"2021 ","Illinois","Depository Institution","[Total]","38,036"
"2021 ","Illinois","Housing Government Sponsored Enterprise GSE","Check","1"
"2021 ","Illinois","Housing Government Sponsored Enterprise GSE","Consumer Loan (see instructions)","1"
"2021 ","Illinois","Housing Government Sponsored Enterprise GSE","Other Fraud (Type)","2"
"2021 ","Illinois","Housing Government Sponsored Enterprise GSE","[Total]","4"
"2021 ","Illinois","Insurance Company","ACH","3"
"2021 ","Illinois","Insurance Company","Check","1"
"2021 ","Illinois","Insurance Company","Other Fraud (Type)","2"
"2021 ","Illinois","Insurance Company","Wire","5"
"2021 ","Illinois","Insurance Company","[Total]","11"
"2021 ","Illinois","Loan or Finance Company","Consumer Loan (see instructions)","9"
"2021 ","Illinois","Loan or Finance Company","Mail","1"
"2021 ","Illinois","Loan or Finance Company","Other Fraud (Type)","56"
"2021 ","Illinois","Loan or Finance Company","Wire","1"
"2021 ","Illinois","Loan or Finance Company","[Total]","67"
"2021 ","Illinois","Money Services Business (MSB)","ACH","6"
"2021 ","Illinois","Money Services Business (MSB)","Advance Fee","34"
"2021 ","Illinois","Money Services Business (MSB)","Business Loan","419"
"2021 ","Illinois","Money Services Business (MSB)","Check","14"
"2021 ","Illinois","Money Services Business (MSB)","Consumer Loan (see instructions)","1"
"2021 ","Illinois","Money Services Business (MSB)","Credit/Debit Card","74"
"2021 ","Illinois","Money Services Business (MSB)","Healthcare/Public or Private Health Insurance","1"
"2021 ","Illinois","Money Services Business (MSB)","Mail","1"
"2021 ","Illinois","Money Services Business (MSB)","Mass-Marketing","2"
"2021 ","Illinois","Money Services Business (MSB)","Other Fraud (Type)","2,837"
"2021 ","Illinois","Money Services Business (MSB)","Ponzi Scheme","3"
"2021 ","Illinois","Money Services Business (MSB)","Pyramid Scheme","3"
"2021 ","Illinois","Money Services Business (MSB)","Wire","857"
"2021 ","Illinois","Money Services Business (MSB)","[Total]","4,252"
"2021 ","Illinois","Other","ACH","19"
"2021 ","Illinois","Other","Advance Fee","2"
"2021 ","Illinois","Other","Business Loan","3"
"2021 ","Illinois","Other","Check","14"
"2021 ","Illinois","Other","Consumer Loan (see instructions)","33"
"2021 ","Illinois","Other","Credit/Debit Card","55"
"2021 ","Illinois","Other","Other Fraud (Type)","105"
"2021 ","Illinois","Other","Ponzi Scheme","1"
"2021 ","Illinois","Other","Securities","2"
"2021 ","Illinois","Other","Wire","21"
"2021 ","Illinois","Other","[Total]","255"
"2021 ","Illinois","Securities/Futures","ACH","1,590"
"2021 ","Illinois","Securities/Futures","Advance Fee","7"
"2021 ","Illinois","Securities/Futures","Check","49"
"2021 ","Illinois","Securities/Futures","Consumer Loan (see instructions)","1"
"2021 ","Illinois","Securities/Futures","Credit/Debit Card","27"
"2021 ","Illinois","Securities/Futures","Mail","10"
"2021 ","Illinois","Securities/Futures","Mass-Marketing","1"
"2021 ","Illinois","Securities/Futures","Other Fraud (Type)","167"
"2021 ","Illinois","Securities/Futures","Ponzi Scheme","9"
"2021 ","Illinois","Securities/Futures","Pyramid Scheme","1"
"2021 ","Illinois","Securities/Futures","Securities","283"
"2021 ","Illinois","Securities/Futures","Wire","117"
"2021 ","Illinois","Securities/Futures","[Total]","2,262"
"2021 ","Illinois","[Total]","[Total]","44,912"
"2021 ","Indiana","Casino/Card Club - State Licensed Casino","ACH","3"
"2021 ","Indiana","Casino/Card Club - State Licensed Casino","Check","2"
"2021 ","Indiana","Casino/Card Club - State Licensed Casino","Credit/Debit Card","10"
"2021 ","Indiana","Casino/Card Club - State Licensed Casino","Healthcare/Public or Private Health Insurance","1"
"2021 ","Indiana","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","20"
"2021 ","Indiana","Casino/Card Club - State Licensed Casino","[Total]","36"
"2021 ","Indiana","Depository Institution","ACH","2,970"
"2021 ","Indiana","Depository Institution","Advance Fee","42"
"2021 ","Indiana","Depository Institution","Business Loan","350"
"2021 ","Indiana","Depository Institution","Check","3,778"
"2021 ","Indiana","Depository Institution","Consumer Loan (see instructions)","121"
"2021 ","Indiana","Depository Institution","Credit/Debit Card","514"
"2021 ","Indiana","Depository Institution","Healthcare/Public or Private Health Insurance","8"
"2021 ","Indiana","Depository Institution","Mail","191"
"2021 ","Indiana","Depository Institution","Mass-Marketing","341"
"2021 ","Indiana","Depository Institution","Other Fraud (Type)","4,574"
"2021 ","Indiana","Depository Institution","Ponzi Scheme","7"
"2021 ","Indiana","Depository Institution","Pyramid Scheme","3"
"2021 ","Indiana","Depository Institution","Securities","2"
"2021 ","Indiana","Depository Institution","Wire","797"
"2021 ","Indiana","Depository Institution","[Total]","13,698"
"2021 ","Indiana","Housing Government Sponsored Enterprise GSE","Other Fraud (Type)","4"
"2021 ","Indiana","Housing Government Sponsored Enterprise GSE","Wire","3"
"2021 ","Indiana","Housing Government Sponsored Enterprise GSE","[Total]","7"
"2021 ","Indiana","Insurance Company","ACH","14"
"2021 ","Indiana","Insurance Company","Check","41"
"2021 ","Indiana","Insurance Company","Healthcare/Public or Private Health Insurance","1"
"2021 ","Indiana","Insurance Company","Mail","2"
"2021 ","Indiana","Insurance Company","Other Fraud (Type)","6"
"2021 ","Indiana","Insurance Company","Ponzi Scheme","1"
"2021 ","Indiana","Insurance Company","Wire","8"
"2021 ","Indiana","Insurance Company","[Total]","73"
"2021 ","Indiana","Loan or Finance Company","Check","3"
"2021 ","Indiana","Loan or Finance Company","Consumer Loan (see instructions)","46"
"2021 ","Indiana","Loan or Finance Company","Other Fraud (Type)","6"
"2021 ","Indiana","Loan or Finance Company","[Total]","55"
"2021 ","Indiana","Money Services Business (MSB)","Advance Fee","12"
"2021 ","Indiana","Money Services Business (MSB)","Check","48"
"2021 ","Indiana","Money Services Business (MSB)","Consumer Loan (see instructions)","2"
"2021 ","Indiana","Money Services Business (MSB)","Credit/Debit Card","16"
"2021 ","Indiana","Money Services Business (MSB)","Mass-Marketing","1"
"2021 ","Indiana","Money Services Business (MSB)","Other Fraud (Type)","1,531"
"2021 ","Indiana","Money Services Business (MSB)","Wire","393"
"2021 ","Indiana","Money Services Business (MSB)","[Total]","2,003"
"2021 ","Indiana","Other","ACH","3"
"2021 ","Indiana","Other","Check","1"
"2021 ","Indiana","Other","Consumer Loan (see instructions)","10"
"2021 ","Indiana","Other","Credit/Debit Card","1"
"2021 ","Indiana","Other","Other Fraud (Type)","13"
"2021 ","Indiana","Other","Wire","4"
"2021 ","Indiana","Other","[Total]","32"
"2021 ","Indiana","Securities/Futures","ACH","3"
"2021 ","Indiana","Securities/Futures","Advance Fee","3"
"2021 ","Indiana","Securities/Futures","Check","5"
"2021 ","Indiana","Securities/Futures","Consumer Loan (see instructions)","1"
"2021 ","Indiana","Securities/Futures","Credit/Debit Card","6"
"2021 ","Indiana","Securities/Futures","Mail","3"
"2021 ","Indiana","Securities/Futures","Other Fraud (Type)","27"
"2021 ","Indiana","Securities/Futures","Securities","3"
"2021 ","Indiana","Securities/Futures","Wire","15"
"2021 ","Indiana","Securities/Futures","[Total]","66"
"2021 ","Indiana","[Total]","[Total]","15,970"
"2021 ","Iowa","Casino/Card Club - State Licensed Casino","Credit/Debit Card","3"
"2021 ","Iowa","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","9"
"2021 ","Iowa","Casino/Card Club - State Licensed Casino","[Total]","12"
"2021 ","Iowa","Casino/Card Club - Tribal Authorized Casino","Check","1"
"2021 ","Iowa","Casino/Card Club - Tribal Authorized Casino","[Total]","1"
"2021 ","Iowa","Depository Institution","ACH","843"
"2021 ","Iowa","Depository Institution","Advance Fee","7"
"2021 ","Iowa","Depository Institution","Business Loan","131"
"2021 ","Iowa","Depository Institution","Check","1,243"
"2021 ","Iowa","Depository Institution","Consumer Loan (see instructions)","82"
"2021 ","Iowa","Depository Institution","Credit/Debit Card","169"
"2021 ","Iowa","Depository Institution","Healthcare/Public or Private Health Insurance","6"
"2021 ","Iowa","Depository Institution","Mail","64"
"2021 ","Iowa","Depository Institution","Mass-Marketing","86"
"2021 ","Iowa","Depository Institution","Other Fraud (Type)","1,444"
"2021 ","Iowa","Depository Institution","Ponzi Scheme","5"
"2021 ","Iowa","Depository Institution","Pyramid Scheme","1"
"2021 ","Iowa","Depository Institution","Securities","1"
"2021 ","Iowa","Depository Institution","Wire","348"
"2021 ","Iowa","Depository Institution","[Total]","4,430"
"2021 ","Iowa","Housing Government Sponsored Enterprise GSE","Business Loan","3"
"2021 ","Iowa","Housing Government Sponsored Enterprise GSE","Check","1"
"2021 ","Iowa","Housing Government Sponsored Enterprise GSE","Other Fraud (Type)","9"
"2021 ","Iowa","Housing Government Sponsored Enterprise GSE","Wire","1"
"2021 ","Iowa","Housing Government Sponsored Enterprise GSE","[Total]","14"
"2021 ","Iowa","Insurance Company","ACH","31"
"2021 ","Iowa","Insurance Company","Check","29"
"2021 ","Iowa","Insurance Company","Consumer Loan (see instructions)","1"
"2021 ","Iowa","Insurance Company","Healthcare/Public or Private Health Insurance","1"
"2021 ","Iowa","Insurance Company","Mail","6"
"2021 ","Iowa","Insurance Company","Other Fraud (Type)","78"
"2021 ","Iowa","Insurance Company","[Total]","146"
"2021 ","Iowa","Money Services Business (MSB)","Advance Fee","4"
"2021 ","Iowa","Money Services Business (MSB)","Check","1"
"2021 ","Iowa","Money Services Business (MSB)","Credit/Debit Card","4"
"2021 ","Iowa","Money Services Business (MSB)","Healthcare/Public or Private Health Insurance","1"
"2021 ","Iowa","Money Services Business (MSB)","Other Fraud (Type)","782"
"2021 ","Iowa","Money Services Business (MSB)","Wire","209"
"2021 ","Iowa","Money Services Business (MSB)","[Total]","1,001"
"2021 ","Iowa","Other","ACH","106"
"2021 ","Iowa","Other","Business Loan","13"
"2021 ","Iowa","Other","Check","200"
"2021 ","Iowa","Other","Consumer Loan (see instructions)","8"
"2021 ","Iowa","Other","Credit/Debit Card","27"
"2021 ","Iowa","Other","Mail","2"
"2021 ","Iowa","Other","Other Fraud (Type)","69"
"2021 ","Iowa","Other","Securities","1"
"2021 ","Iowa","Other","Wire","17"
"2021 ","Iowa","Other","[Total]","443"
"2021 ","Iowa","Securities/Futures","ACH","11"
"2021 ","Iowa","Securities/Futures","Advance Fee","3"
"2021 ","Iowa","Securities/Futures","Check","10"
"2021 ","Iowa","Securities/Futures","Consumer Loan (see instructions)","1"
"2021 ","Iowa","Securities/Futures","Credit/Debit Card","2"
"2021 ","Iowa","Securities/Futures","Mail","7"
"2021 ","Iowa","Securities/Futures","Other Fraud (Type)","16"
"2021 ","Iowa","Securities/Futures","Securities","1"
"2021 ","Iowa","Securities/Futures","Wire","11"
"2021 ","Iowa","Securities/Futures","[Total]","62"
"2021 ","Iowa","[Total]","[Total]","6,109"
"2021 ","Kansas","Casino/Card Club - State Licensed Casino","Credit/Debit Card","1"
"2021 ","Kansas","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","1"
"2021 ","Kansas","Casino/Card Club - State Licensed Casino","[Total]","2"
"2021 ","Kansas","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","5"
"2021 ","Kansas","Casino/Card Club - Tribal Authorized Casino","[Total]","5"
"2021 ","Kansas","Depository Institution","ACH","991"
"2021 ","Kansas","Depository Institution","Advance Fee","22"
"2021 ","Kansas","Depository Institution","Business Loan","227"
"2021 ","Kansas","Depository Institution","Check","1,275"
"2021 ","Kansas","Depository Institution","Consumer Loan (see instructions)","81"
"2021 ","Kansas","Depository Institution","Credit/Debit Card","225"
"2021 ","Kansas","Depository Institution","Healthcare/Public or Private Health Insurance","4"
"2021 ","Kansas","Depository Institution","Mail","91"
"2021 ","Kansas","Depository Institution","Mass-Marketing","235"
"2021 ","Kansas","Depository Institution","Other Fraud (Type)","1,271"
"2021 ","Kansas","Depository Institution","Ponzi Scheme","1"
"2021 ","Kansas","Depository Institution","Pyramid Scheme","1"
"2021 ","Kansas","Depository Institution","Securities","2"
"2021 ","Kansas","Depository Institution","Wire","352"
"2021 ","Kansas","Depository Institution","[Total]","4,778"
"2021 ","Kansas","Housing Government Sponsored Enterprise GSE","Wire","1"
"2021 ","Kansas","Housing Government Sponsored Enterprise GSE","[Total]","1"
"2021 ","Kansas","Insurance Company","Check","5"
"2021 ","Kansas","Insurance Company","Other Fraud (Type)","1"
"2021 ","Kansas","Insurance Company","Wire","2"
"2021 ","Kansas","Insurance Company","[Total]","8"
"2021 ","Kansas","Loan or Finance Company","Consumer Loan (see instructions)","2"
"2021 ","Kansas","Loan or Finance Company","Other Fraud (Type)","5"
"2021 ","Kansas","Loan or Finance Company","[Total]","7"
"2021 ","Kansas","Money Services Business (MSB)","ACH","1"
"2021 ","Kansas","Money Services Business (MSB)","Advance Fee","9"
"2021 ","Kansas","Money Services Business (MSB)","Check","44"
"2021 ","Kansas","Money Services Business (MSB)","Consumer Loan (see instructions)","86"
"2021 ","Kansas","Money Services Business (MSB)","Credit/Debit Card","23"
"2021 ","Kansas","Money Services Business (MSB)","Mass-Marketing","1"
"2021 ","Kansas","Money Services Business (MSB)","Other Fraud (Type)","796"
"2021 ","Kansas","Money Services Business (MSB)","Pyramid Scheme","1"
"2021 ","Kansas","Money Services Business (MSB)","Wire","183"
"2021 ","Kansas","Money Services Business (MSB)","[Total]","1,144"
"2021 ","Kansas","Other","ACH","1"
"2021 ","Kansas","Other","Advance Fee","1"
"2021 ","Kansas","Other","Check","3"
"2021 ","Kansas","Other","Consumer Loan (see instructions)","1"
"2021 ","Kansas","Other","Other Fraud (Type)","4"
"2021 ","Kansas","Other","Wire","7"
"2021 ","Kansas","Other","[Total]","17"
"2021 ","Kansas","Securities/Futures","ACH","7"
"2021 ","Kansas","Securities/Futures","Advance Fee","1"
"2021 ","Kansas","Securities/Futures","Check","2"
"2021 ","Kansas","Securities/Futures","Credit/Debit Card","1"
"2021 ","Kansas","Securities/Futures","Mass-Marketing","1"
"2021 ","Kansas","Securities/Futures","Other Fraud (Type)","7"
"2021 ","Kansas","Securities/Futures","Pyramid Scheme","1"
"2021 ","Kansas","Securities/Futures","Securities","1"
"2021 ","Kansas","Securities/Futures","Wire","11"
"2021 ","Kansas","Securities/Futures","[Total]","32"
"2021 ","Kansas","[Total]","[Total]","5,994"
"2021 ","Kentucky","Casino/Card Club - State Licensed Casino","ACH","6"
"2021 ","Kentucky","Casino/Card Club - State Licensed Casino","Check","1"
"2021 ","Kentucky","Casino/Card Club - State Licensed Casino","Credit/Debit Card","17"
"2021 ","Kentucky","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","15"
"2021 ","Kentucky","Casino/Card Club - State Licensed Casino","[Total]","39"
"2021 ","Kentucky","Depository Institution","ACH","1,166"
"2021 ","Kentucky","Depository Institution","Advance Fee","22"
"2021 ","Kentucky","Depository Institution","Business Loan","170"
"2021 ","Kentucky","Depository Institution","Check","1,724"
"2021 ","Kentucky","Depository Institution","Consumer Loan (see instructions)","52"
"2021 ","Kentucky","Depository Institution","Credit/Debit Card","210"
"2021 ","Kentucky","Depository Institution","Healthcare/Public or Private Health Insurance","7"
"2021 ","Kentucky","Depository Institution","Mail","43"
"2021 ","Kentucky","Depository Institution","Mass-Marketing","70"
"2021 ","Kentucky","Depository Institution","Other Fraud (Type)","1,417"
"2021 ","Kentucky","Depository Institution","Ponzi Scheme","5"
"2021 ","Kentucky","Depository Institution","Pyramid Scheme","2"
"2021 ","Kentucky","Depository Institution","Securities","1"
"2021 ","Kentucky","Depository Institution","Wire","382"
"2021 ","Kentucky","Depository Institution","[Total]","5,271"
"2021 ","Kentucky","Insurance Company","ACH","1"
"2021 ","Kentucky","Insurance Company","[Total]","1"
"2021 ","Kentucky","Loan or Finance Company","Consumer Loan (see instructions)","1"
"2021 ","Kentucky","Loan or Finance Company","Other Fraud (Type)","1"
"2021 ","Kentucky","Loan or Finance Company","[Total]","2"
"2021 ","Kentucky","Money Services Business (MSB)","ACH","1"
"2021 ","Kentucky","Money Services Business (MSB)","Advance Fee","15"
"2021 ","Kentucky","Money Services Business (MSB)","Check","32"
"2021 ","Kentucky","Money Services Business (MSB)","Consumer Loan (see instructions)","3"
"2021 ","Kentucky","Money Services Business (MSB)","Credit/Debit Card","7"
"2021 ","Kentucky","Money Services Business (MSB)","Other Fraud (Type)","991"
"2021 ","Kentucky","Money Services Business (MSB)","Ponzi Scheme","1"
"2021 ","Kentucky","Money Services Business (MSB)","Wire","252"
"2021 ","Kentucky","Money Services Business (MSB)","[Total]","1,302"
"2021 ","Kentucky","Other","ACH","2"
"2021 ","Kentucky","Other","Check","12"
"2021 ","Kentucky","Other","Consumer Loan (see instructions)","2"
"2021 ","Kentucky","Other","Credit/Debit Card","5"
"2021 ","Kentucky","Other","Mail","10"
"2021 ","Kentucky","Other","Other Fraud (Type)","2"
"2021 ","Kentucky","Other","Wire","8"
"2021 ","Kentucky","Other","[Total]","41"
"2021 ","Kentucky","Securities/Futures","ACH","5"
"2021 ","Kentucky","Securities/Futures","Advance Fee","3"
"2021 ","Kentucky","Securities/Futures","Check","19"
"2021 ","Kentucky","Securities/Futures","Credit/Debit Card","4"
"2021 ","Kentucky","Securities/Futures","Mail","17"
"2021 ","Kentucky","Securities/Futures","Other Fraud (Type)","11"
"2021 ","Kentucky","Securities/Futures","Wire","18"
"2021 ","Kentucky","Securities/Futures","[Total]","77"
"2021 ","Kentucky","[Total]","[Total]","6,733"
"2021 ","Louisiana","Casino/Card Club - State Licensed Casino","Check","2"
"2021 ","Louisiana","Casino/Card Club - State Licensed Casino","Credit/Debit Card","1"
"2021 ","Louisiana","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","2"
"2021 ","Louisiana","Casino/Card Club - State Licensed Casino","Wire","1"
"2021 ","Louisiana","Casino/Card Club - State Licensed Casino","[Total]","6"
"2021 ","Louisiana","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","1"
"2021 ","Louisiana","Casino/Card Club - Tribal Authorized Casino","[Total]","1"
"2021 ","Louisiana","Depository Institution","ACH","3,677"
"2021 ","Louisiana","Depository Institution","Advance Fee","79"
"2021 ","Louisiana","Depository Institution","Business Loan","2,246"
"2021 ","Louisiana","Depository Institution","Check","2,895"
"2021 ","Louisiana","Depository Institution","Consumer Loan (see instructions)","393"
"2021 ","Louisiana","Depository Institution","Credit/Debit Card","352"
"2021 ","Louisiana","Depository Institution","Healthcare/Public or Private Health Insurance","5"
"2021 ","Louisiana","Depository Institution","Mail","107"
"2021 ","Louisiana","Depository Institution","Mass-Marketing","17"
"2021 ","Louisiana","Depository Institution","Other Fraud (Type)","5,379"
"2021 ","Louisiana","Depository Institution","Ponzi Scheme","3"
"2021 ","Louisiana","Depository Institution","Pyramid Scheme","2"
"2021 ","Louisiana","Depository Institution","Securities","1"
"2021 ","Louisiana","Depository Institution","Wire","358"
"2021 ","Louisiana","Depository Institution","[Total]","15,514"
"2021 ","Louisiana","Insurance Company","Check","19"
"2021 ","Louisiana","Insurance Company","Wire","4"
"2021 ","Louisiana","Insurance Company","[Total]","23"
"2021 ","Louisiana","Loan or Finance Company","Consumer Loan (see instructions)","5"
"2021 ","Louisiana","Loan or Finance Company","Other Fraud (Type)","2"
"2021 ","Louisiana","Loan or Finance Company","[Total]","7"
"2021 ","Louisiana","Money Services Business (MSB)","Advance Fee","12"
"2021 ","Louisiana","Money Services Business (MSB)","Business Loan","1"
"2021 ","Louisiana","Money Services Business (MSB)","Check","21"
"2021 ","Louisiana","Money Services Business (MSB)","Consumer Loan (see instructions)","3"
"2021 ","Louisiana","Money Services Business (MSB)","Credit/Debit Card","18"
"2021 ","Louisiana","Money Services Business (MSB)","Other Fraud (Type)","1,512"
"2021 ","Louisiana","Money Services Business (MSB)","Ponzi Scheme","1"
"2021 ","Louisiana","Money Services Business (MSB)","Wire","301"
"2021 ","Louisiana","Money Services Business (MSB)","[Total]","1,869"
"2021 ","Louisiana","Other","ACH","6"
"2021 ","Louisiana","Other","Check","3"
"2021 ","Louisiana","Other","Consumer Loan (see instructions)","4"
"2021 ","Louisiana","Other","Other Fraud (Type)","5"
"2021 ","Louisiana","Other","Wire","2"
"2021 ","Louisiana","Other","[Total]","20"
"2021 ","Louisiana","Securities/Futures","ACH","2"
"2021 ","Louisiana","Securities/Futures","Advance Fee","1"
"2021 ","Louisiana","Securities/Futures","Check","4"
"2021 ","Louisiana","Securities/Futures","Mail","1"
"2021 ","Louisiana","Securities/Futures","Other Fraud (Type)","11"
"2021 ","Louisiana","Securities/Futures","Wire","7"
"2021 ","Louisiana","Securities/Futures","[Total]","26"
"2021 ","Louisiana","[Total]","[Total]","17,466"
"2021 ","Maine","Depository Institution","ACH","242"
"2021 ","Maine","Depository Institution","Advance Fee","14"
"2021 ","Maine","Depository Institution","Business Loan","600"
"2021 ","Maine","Depository Institution","Check","656"
"2021 ","Maine","Depository Institution","Consumer Loan (see instructions)","22"
"2021 ","Maine","Depository Institution","Credit/Debit Card","74"
"2021 ","Maine","Depository Institution","Healthcare/Public or Private Health Insurance","5"
"2021 ","Maine","Depository Institution","Mail","21"
"2021 ","Maine","Depository Institution","Mass-Marketing","16"
"2021 ","Maine","Depository Institution","Other Fraud (Type)","919"
"2021 ","Maine","Depository Institution","Ponzi Scheme","1"
"2021 ","Maine","Depository Institution","Pyramid Scheme","1"
"2021 ","Maine","Depository Institution","Wire","163"
"2021 ","Maine","Depository Institution","[Total]","2,734"
"2021 ","Maine","Loan or Finance Company","Other Fraud (Type)","1"
"2021 ","Maine","Loan or Finance Company","[Total]","1"
"2021 ","Maine","Money Services Business (MSB)","Advance Fee","4"
"2021 ","Maine","Money Services Business (MSB)","Credit/Debit Card","9"
"2021 ","Maine","Money Services Business (MSB)","Other Fraud (Type)","234"
"2021 ","Maine","Money Services Business (MSB)","Wire","82"
"2021 ","Maine","Money Services Business (MSB)","[Total]","329"
"2021 ","Maine","Other","Consumer Loan (see instructions)","14"
"2021 ","Maine","Other","Other Fraud (Type)","17"
"2021 ","Maine","Other","[Total]","31"
"2021 ","Maine","Securities/Futures","ACH","2"
"2021 ","Maine","Securities/Futures","Advance Fee","1"
"2021 ","Maine","Securities/Futures","Check","2"
"2021 ","Maine","Securities/Futures","Other Fraud (Type)","1"
"2021 ","Maine","Securities/Futures","[Total]","6"
"2021 ","Maine","[Total]","[Total]","3,101"
"2021 ","Maryland","Casino/Card Club - State Licensed Casino","Check","2"
"2021 ","Maryland","Casino/Card Club - State Licensed Casino","Credit/Debit Card","93"
"2021 ","Maryland","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","2"
"2021 ","Maryland","Casino/Card Club - State Licensed Casino","Wire","1"
"2021 ","Maryland","Casino/Card Club - State Licensed Casino","[Total]","98"
"2021 ","Maryland","Depository Institution","ACH","2,181"
"2021 ","Maryland","Depository Institution","Advance Fee","22"
"2021 ","Maryland","Depository Institution","Business Loan","357"
"2021 ","Maryland","Depository Institution","Check","6,350"
"2021 ","Maryland","Depository Institution","Consumer Loan (see instructions)","165"
"2021 ","Maryland","Depository Institution","Credit/Debit Card","1,209"
"2021 ","Maryland","Depository Institution","Healthcare/Public or Private Health Insurance","5"
"2021 ","Maryland","Depository Institution","Mail","118"
"2021 ","Maryland","Depository Institution","Mass-Marketing","365"
"2021 ","Maryland","Depository Institution","Other Fraud (Type)","4,133"
"2021 ","Maryland","Depository Institution","Ponzi Scheme","9"
"2021 ","Maryland","Depository Institution","Pyramid Scheme","4"
"2021 ","Maryland","Depository Institution","Wire","888"
"2021 ","Maryland","Depository Institution","[Total]","15,806"
"2021 ","Maryland","Loan or Finance Company","Consumer Loan (see instructions)","13"
"2021 ","Maryland","Loan or Finance Company","Other Fraud (Type)","11"
"2021 ","Maryland","Loan or Finance Company","[Total]","24"
"2021 ","Maryland","Money Services Business (MSB)","ACH","1"
